Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
A01,Plate_8,,,,mcrA_probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.279949576,0,12592,0,12592,0,0,0,0,,,,,,,,,930.1845703,,,,4.856765139,,,,,,,,,,,,,741.4139963,741.4139963,,,,,0.127912611,0,,,,,,,,,,,,,No
A02,Plate_8,,,,mcrA_probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.200832203,0,17552,0,17552,0,0,0,0,,,,,,,,,944.0738525,,,,5.818740012,,,,,,,,,,,,,743.5973503,743.5973503,,,,,0.091764532,0,,,,,,,,,,,,,No
A03,Plate_8,,,,mcrA_probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.220314741,0,16000,0,16000,0,0,0,0,,,,,,,,,949.3624268,,,,5.0156499,,,,,,,,,,,,,751.1955353,751.1955353,,,,,0.100666068,0,,,,,,,,,,,,,No
A04,Plate_8,,,,mcrA_probe,0.061167784,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.223355651,,,0.292166024,0.002568983,19234,1,19233,0,0,0,0,,,,,,,,,1002.953064,,,,5.802141013,,,,,,,,,,,,1183.349487,789.4187101,789.439191,,,,,0.15225251,0.016576154,,,,,,,,,,,,,No
A05,Plate_8,,,,mcrA_probe,0.139227286,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,2.78454566,,,0.446003139,0.021091875,16901,2,16899,0,0,0,0,,,,,,,,,949.2617798,,,5.886711937,4.984894571,,,,,,,,,,,,1348.690491,762.1681916,762.2375984,,,,,0.267679065,0.060422618,,,,,,,,,,,,,No
A06,Plate_8,,,,mcrA_probe,0.132612363,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,2.65224719,,,0.424810141,0.020089813,17744,2,17742,0,0,0,0,,,,,,,,,1029.798706,,,3.832553081,7.101014484,,,,,,,,,,,,1395.456177,772.6875292,772.757724,,,,,0.254960537,0.057551932,,,,,,,,,,,,,No
B01,Plate_8,,,,mcrA_probe,0.066995278,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.3399055,,,0.320003867,0.002813725,17561,1,17560,0,0,0,0,,,,,,,,,930.1845703,,,,5.412148324,,,,,,,,,,,,1741.615601,745.1866309,745.243372,,,,,0.166758329,0.018155344,,,,,,,,,,,,,No
B02,Plate_8,,,,mcrA_probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.187011838,0,18849,0,18849,0,0,0,0,,,,,,,,,944.0738525,,,,5.087678608,,,,,,,,,,,,,763.3367988,763.3367988,,,,,0.085449979,0,,,,,,,,,,,,,No
B03,Plate_8,,,,mcrA_probe,0.065906867,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.318137407,,,0.314804524,0.002768014,17851,1,17850,0,0,0,0,,,,,,,,,949.3624268,,,,5.755689842,,,,,,,,,,,,977.8110352,749.1576165,749.1704255,,,,,0.164049044,0.017860398,,,,,,,,,,,,,No
B04,Plate_8,,,,mcrA_probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.183211043,0,19240,0,19240,0,0,0,0,,,,,,,,,1002.953064,,,,6.297018159,,,,,,,,,,,,,779.4582038,779.4582038,,,,,0.083713382,0,,,,,,,,,,,,,No
B05,Plate_8,,,,mcrA_probe,1102.370361,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,22047.40625,,,1124.16687,1080.970337,17698,10764,6934,0,0,0,0,,,,,,,,,949.2617798,,,1.33793855,2.153754491,,,,,,,,,,,,1372.741442,804.5668392,1150.133086,,,,,1113.440552,1091.40332,,,,,,,,,,,,,No
B06,Plate_8,,,,mcrA_probe,0.060578801,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.211575985,,,0.289352477,0.002544247,19421,1,19420,0,0,0,0,,,,,,,,,1029.798706,,,,6.918249077,,,,,,,,,,,,1191.927246,781.0707672,781.0919225,,,,,0.150786415,0.016416546,,,,,,,,,,,,,No
C01,Plate_8,,,,mcrA_probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.195377365,0,18042,0,18042,0,0,0,0,,,,,,,,,930.1845703,,,,5.364736029,,,,,,,,,,,,,746.5022956,746.5022956,,,,,0.089272216,0,,,,,,,,,,,,,No
C02,Plate_8,,,,mcrA_probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.199502215,0,17669,0,17669,0,0,0,0,,,,,,,,,944.0738525,,,,5.243210208,,,,,,,,,,,,,755.7132045,755.7132045,,,,,0.091156863,0,,,,,,,,,,,,,No
C03,Plate_8,,,,mcrA_probe,0.133811489,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,2.676229715,,,0.428651899,0.020271461,17585,2,17583,0,0,0,0,,,,,,,,,949.3624268,,,3.490767991,5.475421027,,,,,,,,,,,,1165.098877,757.457214,757.5035764,,,,,0.257266074,0.058072314,,,,,,,,,,,,,No
C04,Plate_8,,,,mcrA_probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.18730998,0,18819,0,18819,0,0,0,0,,,,,,,,,1002.953064,,,,7.238730073,,,,,,,,,,,,,743.8988309,743.8988309,,,,,0.085586205,0,,,,,,,,,,,,,No
C05,Plate_8,,,,mcrA_probe,54.24569702,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1084.91394,,,58.09136581,50.41255951,17021,767,16254,0,0,0,0,,,,,,,,,949.2617798,,,1.358581008,4.769573764,,,,,,,,,,,,1390.068763,753.7038962,782.3797585,,,,,56.20620346,52.28845596,,,,,,,,,,,,,No
C06,Plate_8,,,,mcrA_probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.178389326,0,19760,0,19760,0,0,0,0,,,,,,,,,1029.798706,,,,7.028792677,,,,,,,,,,,,,779.0269488,779.0269488,,,,,0.08151032,0,,,,,,,,,,,,,No
D01,Plate_8,,,,mcrA_probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.193479091,0,18219,0,18219,0,0,0,0,,,,,,,,,930.1845703,,,,5.53423346,,,,,,,,,,,,,741.2050039,741.2050039,,,,,0.088404886,0,,,,,,,,,,,,,No
D02,Plate_8,,,,mcrA_probe,1.018096685,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,20.36193466,,,1.585259199,0.605781138,19653,17,19636,0,0,0,0,,,,,,,,,944.0738525,,,2.082132559,5.391038913,,,,,,,,,,,,1384.285113,753.8286952,754.374045,,,,,1.285403371,0.790745199,,,,,,,,,,,,,No
D03,Plate_8,,,,mcrA_probe,127.0864563,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,2541.729004,,,132.5873871,121.6111069,20138,2062,18076,0,0,0,0,,,,,,,,,949.3624268,,,1.090604411,4.248805601,,,,,,,,,,,,1276.69885,757.4884729,810.6522328,,,,,129.8898468,124.2897263,,,,,,,,,,,,,No
D04,Plate_8,,,,mcrA_probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.172656968,0,20416,0,20416,0,0,0,0,,,,,,,,,1002.953064,,,,6.461490375,,,,,,,,,,,,,765.2739879,765.2739879,,,,,0.078891173,0,,,,,,,,,,,,,No
D05,Plate_8,,,,mcrA_probe,3241.354736,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,64827.09375,,,3306.195801,3179.901123,19670,18419,1251,0,0,0,0,,,,,,,,,1070.067139,,,1.944827092,1.230998855,,,,,,,,,,,,1723.072314,936.9006359,1673.072274,,,,,3273.990234,3209.599854,,,,,,,,,,,,,No
D06,Plate_8,,,,mcrA_probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.172184631,0,20472,0,20472,0,0,0,0,,,,,,,,,1029.798706,,,,6.929987911,,,,,,,,,,,,,778.6472413,778.6472413,,,,,0.078675367,0,,,,,,,,,,,,,No
E01,Plate_8,,,,mcrA_probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.178878203,0,19706,0,19706,0,0,0,0,,,,,,,,,930.1845703,,,,5.52373624,,,,,,,,,,,,,739.2594665,739.2594665,,,,,0.081733689,0,,,,,,,,,,,,,No
E02,Plate_8,,,,mcrA_probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.186015025,0,18950,0,18950,0,0,0,0,,,,,,,,,944.0738525,,,,5.53749189,,,,,,,,,,,,,746.7193767,746.7193767,,,,,0.084994532,0,,,,,,,,,,,,,No
E03,Plate_8,,,,mcrA_probe,3.74653244,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,74.9306488,,,4.761598587,2.887583256,19500,62,19438,0,0,0,0,,,,,,,,,949.3624268,,,1.56492548,5.301419916,,,,,,,,,,,,1406.350343,759.0760704,761.1340707,,,,,4.241422176,3.29184103,,,,,,,,,,,,,No
E04,Plate_8,,,,mcrA_probe,1249.474243,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,24989.48438,,,1272.477173,1226.912476,19390,12686,6704,0,0,0,0,,,,,,,,,1002.953064,,,1.4238694,2.425015672,,,,,,,,,,,,1563.308062,806.8596577,1301.769635,,,,,1261.154175,1237.909058,,,,,,,,,,,,,No
E05,Plate_8,,,,mcrA_probe,1822.448853,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,36448.97656,,,1856.028198,1789.801392,17986,14165,3821,0,0,0,0,,,,,,,,,1070.067139,,,1.938884794,2.52673687,,,,,,,,,,,,1702.724194,938.6372408,1540.39926,,,,,1839.461426,1805.678833,,,,,,,,,,,,,No
F01,Plate_8,,,,mcrA_probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.186015025,0,18950,0,18950,0,0,0,0,,,,,,,,,930.1845703,,,,5.371267061,,,,,,,,,,,,,739.6235175,739.6235175,,,,,0.084994532,0,,,,,,,,,,,,,No
F02,Plate_8,,,,mcrA_probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.183306322,0,19230,0,19230,0,0,0,0,,,,,,,,,944.0738525,,,,5.468442875,,,,,,,,,,,,,752.0360612,752.0360612,,,,,0.083756924,0,,,,,,,,,,,,,No
F03,Plate_8,,,,mcrA_probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.188804969,0,18670,0,18670,0,0,0,0,,,,,,,,,949.3624268,,,,5.468178372,,,,,,,,,,,,,754.1203359,754.1203359,,,,,0.086269267,0,,,,,,,,,,,,,No
