Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
A01,Plate_6,,,,pmoA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,,,0.224025517702103,0,15735,0,15735,0,0,0,0,,,,,,,,,10000,,,,78.4017622106299,,,,,,,,,,,,,2946.63496681798,2946.63496681798,,,,,0.102361500263214,0,,,,,,,,,,,,,No
A02,Plate_6,,,,pmoA,0.0741901695728302,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.4838033914566,,,0.354374438524246,0.00311589287593961,15858,1,15857,0,0,0,0,,,,,,,,,10000,,,,90.9758670681801,,,,,,,,,,,,13371.978515625,2804.55359558771,2805.21997375142,,,,,0.184668004512787,0.0201050732284784,,,,,,,,,,,,,No
A03,Plate_6,,,,pmoA,0.0706992372870445,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.41398477554321,,,0.337697833776474,0.00296928221359849,16641,1,16640,0,0,0,0,,,,,,,,,10000,,,,79.6504878346954,,,,,,,,,,,,11211.1728515625,2758.75015454659,2759.25808211687,,,,,0.175978258252144,0.019159073010087,,,,,,,,,,,,,No
A04,Plate_6,,,,pmoA,0.0667179301381111,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.3343585729599,,,0.318678975105286,0.00280207698233426,17634,1,17633,0,0,0,0,,,,,,,,,10000,,,,86.0832625463754,,,,,,,,,,,,13503.6005859375,2616.64938631579,2617.26677041466,,,,,0.166067942976952,0.018080186098814,,,,,,,,,,,,,No
A06,Plate_6,,,,pmoA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,,,0.214718133211136,0,16417,0,16417,0,0,0,0,,,,,,,,,10000,,,,65.1672360229525,,,,,,,,,,,,,2717.52376560347,2717.52376560347,,,,,0.0981089919805527,0,,,,,,,,,,,,,No
A07,Plate_6,,,,pmoA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,,,0.225573927164078,0,15627,0,15627,0,0,0,0,,,,,,,,,10000,,,,83.4094521029928,,,,,,,,,,,,,2551.91336218144,2551.91336218144,,,,,0.103068962693214,0,,,,,,,,,,,,,No
B01,Plate_6,Std,,,pmoA,259.195281982422,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,5183.90576171875,,,268.336883544922,250.124160766602,15804,3125,12679,0,0,0,0,,,,,,,,,10000,,,7.00784415400634,28.0638693054153,,,,,,,,,,,,15168.5175346875,3007.71999049779,5412.33226116299,,,,,263.850494384766,254.55842590332,,,,,,,,,,,,,No
B02,Plate_6,,,,pmoA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,,,0.201890513300896,0,17460,0,17460,0,0,0,0,,,,,,,,,10000,,,,87.0148529237182,,,,,,,,,,,,,2861.14625669919,2861.14625669919,,,,,0.0922480747103691,0,,,,,,,,,,,,,No
B03,Plate_6,,,,pmoA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,,,0.199411928653717,0,17677,0,17677,0,0,0,0,,,,,,,,,10000,,,,78.7234858842494,,,,,,,,,,,,,2729.56499910945,2729.56499910945,,,,,0.0911156013607979,0,,,,,,,,,,,,,No
B04,Plate_6,,,,pmoA,0.212442398071289,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,4.24884796142578,,,0.563127100467682,0.0504161939024925,16615,3,16612,0,0,0,0,,,,,,,,,10000,,,1.93263540581721,53.0923033931315,,,,,,,,,,,,12031.1370442708,2605.25108419336,2606.95301966614,,,,,0.363724768161774,0.110394448041916,,,,,,,,,,,,,No
