Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
A01,Plate_4,,,,mcrA,0.430988967418671,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,8.61977958679199,,,0.936740338802338,0.15151771903038,13651,5,13646,0,0,0,0,,,,,,,,,11005,,,0.921106123904614,18.1046697557473,,,,,,,,,,,,12944.573828125,7051.89934840252,7054.05767910347,,,,,0.656459093093872,0.264263689517975,,,,,,,,,,,,,No
A02,Plate_4,,,,mcrA,0.691960155963898,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,13.8392028808594,,,1.21909165382385,0.344476073980331,17007,10,16997,0,0,0,0,,,,,,,,,11005,,,0.506172429131177,16.9608658491097,,,,,,,,,,,,13818.9223632813,6914.49560756586,6918.55536340505,,,,,0.935280799865723,0.495056062936783,,,,,,,,,,,,,No
A03,Plate_4,,,,mcrA,0.238497942686081,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,4.76995897293091,,,0.632204830646515,0.056599136441946,14800,3,14797,0,0,0,0,,,,,,,,,11005,,,0.760522887900884,25.6829051305999,,,,,,,,,,,,14254.6959635417,6666.65963143923,6668.19774691195,,,,,0.408337980508804,0.123933397233486,,,,,,,,,,,,,No
A04,Plate_4,,,,mcrA,0.499547719955444,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,9.99095439910889,,,0.973029315471649,0.21221050620079,16489,7,16482,0,0,0,0,,,,,,,,,11005,,,1.57220803753926,17.2069969027827,,,,,,,,,,,,11930.1420200893,6849.45300066337,6851.60988241095,,,,,0.714561283588409,0.332746595144272,,,,,,,,,,,,,No
A05,Plate_4,,,,mcrA,0.0642722025513649,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.28544402122498,,,0.306995719671249,0.00269936211407185,18305,1,18304,0,0,0,0,,,,,,,,,11005,,,,29.1717888215933,,,,,,,,,,,,17091.296875,5219.00718469553,5219.65576648686,,,,,0.159980028867722,0.0174174197018147,,,,,,,,,,,,,No
A06,Plate_4,,,,mcrA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,,,0.206117108464241,0,17102,0,17102,0,0,0,0,,,,,,,,,11005,,,,27.4651078546516,,,,,,,,,,,,,5241.23795800136,5241.23795800136,,,,,0.0941791981458664,0,,,,,,,,,,,,,No
A07,Plate_4,,,,mcrA,0.070843979716301,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.41687965393066,,,0.338389337062836,0.00297536142170429,16607,1,16606,0,0,0,0,,,,,,,,,11005,,,,24.8439308440621,,,,,,,,,,,,12377.4169921875,6101.32123569441,6101.69915438873,,,,,0.176338583230972,0.0191982965916395,,,,,,,,,,,,,No
A08,Plate_4,,,,mcrA,0.0660808607935905,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.32161724567413,,,0.315635651350021,0.00277532148174942,17804,1,17803,0,0,0,0,,,,,,,,,11005,,,,27.7209024591893,,,,,,,,,,,,13781.8369140625,5951.00424486261,5951.44408044277,,,,,0.164482146501541,0.0179075468331575,,,,,,,,,,,,,No
A09,Plate_4,,,,mcrA,0.13411657512188,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,2.68233156204224,,,0.429629325866699,0.020317679271102,17545,2,17543,0,0,0,0,,,,,,,,,11005,,,1.0916898207619,25.0378645872884,,,,,,,,,,,,17729.5102539063,4223.46424953485,4225.00383870605,,,,,0.257852673530579,0.058204710483551,,,,,,,,,,,,,No
A10,Plate_4,,,,mcrA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,,,0.184825018048286,0,19072,0,19072,0,0,0,0,,,,,,,,,11005,,,,25.5796360457956,,,,,,,,,,,,,3040.58390303106,3040.58390303106,,,,,0.0844508185982704,0,,,,,,,,,,,,,No
