Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
A01,Plate_5,,,,mmoX,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,,,0.256146609783173,0,13762,0,13762,0,0,0,0,,,,,,,,,12266.5537109375,,,,32.3084152690011,,,,,,,,,,,,,4437.02236057232,4437.02236057232,,,,,0.117037370800972,0,,,,,,,,,,,,,No
A02,Plate_5,,,,mmoX,0.091671846807003,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.83343696594238,,,0.437889128923416,0.00385007355362177,12834,1,12833,0,0,0,0,,,,,,,,,12266.5537109375,,,,35.3713112185323,,,,,,,,,,,,13118.2919921875,4318.05689375467,4318.74259073912,,,,,0.228184461593628,0.0248423647135496,,,,,,,,,,,,,No
A03,Plate_5,,,,mmoX,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,,,0.256556779146194,0,13740,0,13740,0,0,0,0,,,,,,,,,12266.5537109375,,,,32.2025486750922,,,,,,,,,,,,,4265.43010134857,4265.43010134857,,,,,0.117224775254726,0,,,,,,,,,,,,,No
A04,Plate_5,,,,mmoX,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,,,0.241774216294289,0,14580,0,14580,0,0,0,0,,,,,,,,,12266.5537109375,,,,32.9405594457754,,,,,,,,,,,,,4109.34999827528,4109.34999827528,,,,,0.110470771789551,0,,,,,,,,,,,,,No
A05,Plate_5,,,,mmoX,0.16396801173687,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,3.27936029434204,,,0.525270223617554,0.024839686229825,14351,2,14349,0,0,0,0,,,,,,,,,12266.5537109375,,,1.76344829636546,42.2562092098498,,,,,,,,,,,,20462.9985351563,4310.19707972491,4312.44818438039,,,,,0.315248787403107,0.0711593180894852,,,,,,,,,,,,,No
A06,Plate_5,,,,mmoX,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,,,0.22596438229084,0,15600,0,15600,0,0,0,0,,,,,,,,,12266.5537109375,,,,42.8228141007395,,,,,,,,,,,,,3987.03361124674,3987.03361124674,,,,,0.103247359395027,0,,,,,,,,,,,,,No
A07,Plate_5,,,,mmoX,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,,,0.220204636454582,0,16008,0,16008,0,0,0,0,,,,,,,,,12266.5537109375,,,,46.3627523072822,,,,,,,,,,,,,4017.82017757296,4017.82017757296,,,,,0.100615762174129,0,,,,,,,,,,,,,No
A08,Plate_5,,,,mmoX,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,,,0.239458233118057,0,14721,0,14721,0,0,0,0,,,,,,,,,12266.5537109375,,,,44.8957487417657,,,,,,,,,,,,,4032.88254225535,4032.88254225535,,,,,0.109412617981434,0,,,,,,,,,,,,,No
A09,Plate_5,,,,mmoX,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,,,0.229256585240364,0,15376,0,15376,0,0,0,0,,,,,,,,,12266.5537109375,,,,48.1812430328361,,,,,,,,,,,,,4101.63675888967,4101.63675888967,,,,,0.10475154966116,0,,,,,,,,,,,,,No
A10,Plate_5,,,,mmoX,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,,,0.31564998626709,0,11168,0,11168,0,0,0,0,,,,,,,,,12266.5537109375,,,,32.8851184589965,,,,,,,,,,,,,4006.20305626987,4006.20305626987,,,,,0.144223392009735,0,,,,,,,,,,,,,No
A11,Plate_5,,,,mmoX,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,,,0.277656108140945,0,12696,0,12696,0,0,0,0,,,,,,,,,12266.5537109375,,,,50.8806491190972,,,,,,,,,,,,,4048.6607534292,4048.6607534292,,,,,0.12686476111412,0,,,,,,,,,,,,,No
A12,Plate_5,,,,mmoX,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,,,0.225299969315529,0,15646,0,15646,0,0,0,0,,,,,,,,,12266.5537109375,,,,26.8688974419895,,,,,,,,,,,,,3245.81546512815,3245.81546512815,,,,,0.102943800389767,0,,,,,,,,,,,,,No
B01,Plate_5,,,,mmoX,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,,,0.246888637542725,0,14278,0,14278,0,0,0,0,,,,,,,,,12266.5537109375,,,,36.8100558914538,,,,,,,,,,,,,4461.74219587855,4461.74219587855,,,,,0.112807489931583,0,,,,,,,,,,,,,No
B02,Plate_5,,,,mmoX,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,,,0.23827651143074,0,14794,0,14794,0,0,0,0,,,,,,,,,12266.5537109375,,,,48.0820119449864,,,,,,,,,,,,,4328.48467917737,4328.48467917737,,,,,0.108872696757317,0,,,,,,,,,,,,,No
B03,Plate_5,,,,mmoX,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,,,0.234675288200378,0,15021,0,15021,0,0,0,0,,,,,,,,,12266.5537109375,,,,35.1806160893388,,,,,,,,,,,,,4274.20841159291,4274.20841159291,,,,,0.107227317988873,0,,,,,,,,,,,,,No
B04,Plate_5,,,,mmoX,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,,,0.222512260079384,0,15842,0,15842,0,0,0,0,,,,,,,,,12266.5537109375,,,,28.1586038597854,,,,,,,,,,,,,4077.95058714803,4077.95058714803,,,,,0.101670108735561,0,,,,,,,,,,,,,No
B05,Plate_5,,,,mmoX,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,,,0.207414925098419,0,16995,0,16995,0,0,0,0,,,,,,,,,12266.5537109375,,,,48.5815465233632,,,,,,,,,,,,,4235.34556487202,4235.34556487202,,,,,0.0947721749544144,0,,,,,,,,,,,,,No
B06,Plate_5,,,,mmoX,0.133849546313286,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,2.67699098587036,,,0.42877385020256,0.020277226343751,17580,2,17578,0,0,0,0,,,,,,,,,12266.5537109375,,,3.10018890587758,48.1683805170067,,,,,,,,,,,,17899.9208984375,4401.96350103212,4403.4991048316,,,,,0.257339239120483,0.0580888316035271,,,,,,,,,,,,,No
B07,Plate_5,,,,mmoX,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,,,0.227819249033928,0,15473,0,15473,0,0,0,0,,,,,,,,,12266.5537109375,,,,52.4547482756697,,,,,,,,,,,,,4250.21007688576,4250.21007688576,,,,,0.104094840586185,0,,,,,,,,,,,,,No
B08,Plate_5,,,,mmoX,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,,,0.214548230171204,0,16430,0,16430,0,0,0,0,,,,,,,,,12266.5537109375,,,,43.8462827265127,,,,,,,,,,,,,3958.43299848077,3958.43299848077,,,,,0.0980313643813133,0,,,,,,,,,,,,,No
B09,Plate_5,,,,mmoX,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,,,0.195204257965088,0,18058,0,18058,0,0,0,0,,,,,,,,,12266.5537109375,,,,51.7217660562805,,,,,,,,,,,,,3972.77568501874,3972.77568501874,,,,,0.0891931131482124,0,,,,,,,,,,,,,No
B10,Plate_5,,,,mmoX,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,,,0.284376561641693,0,12396,0,12396,0,0,0,0,,,,,,,,,12266.5537109375,,,,35.8172756035278,,,,,,,,,,,,,4012.77669595803,4012.77669595803,,,,,0.12993523478508,0,,,,,,,,,,,,,No
B11,Plate_5,,,,mmoX,0.0795046910643578,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.59009385108948,,,0.379762828350067,0.00333908852189779,14798,1,14797,0,0,0,0,,,,,,,,,12266.5537109375,,,,29.0940590244966,,,,,,,,,,,,12428.5146484375,5495.3642157062,5495.83273512996,,,,,0.197897121310234,0.0215452387928963,,,,,,,,,,,,,No
B12,Plate_5,,,,mmoX,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,,,0.207207635045052,0,17012,0,17012,0,0,0,0,,,,,,,,,12266.5537109375,,,,55.64138426282,,,,,,,,,,,,,3967.68813532245,3967.68813532245,,,,,0.0946774631738663,0,,,,,,,,,,,,,No
C01,Plate_5,,,,mmoX,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,,,0.261758208274841,0,13467,0,13467,0,0,0,0,,,,,,,,,12266.5537109375,,,,49.585143017069,,,,,,,,,,,,,4407.80624637786,4407.80624637786,,,,,0.119601249694824,0,,,,,,,,,,,,,No
