Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
A01,Plate_5,,,,mmoX,1.19742572307587,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,23.9485149383545,,,1.94438087940216,0.671947777271271,13762,14,13748,0,0,0,0,,,,,,,,,6430.37451171875,,,2.36802547396452,9.83409289416243,,,,,,,,,,,,8491.6748046875,4432.89338659664,4437.02236057232,,,,,1.54704701900482,0.904970228672028,,,,,,,,,,,,,No
A02,Plate_5,,,,mmoX,1.10053384304047,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,22.0106773376465,,,1.85251522064209,0.586364686489105,12834,12,12822,0,0,0,0,,,,,,,,,6430.37451171875,,,1.3191231853579,11.1211211248566,,,,,,,,,,,,8665.65698242188,4314.67435078434,4318.74259073912,,,,,1.45026051998138,0.812186181545258,,,,,,,,,,,,,No
A03,Plate_5,,,,mmoX,2.4857132434845,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,49.7142639160156,,,3.50826525688171,1.68465447425842,13740,29,13711,0,0,0,0,,,,,,,,,5696.5869140625,,,1.02513038995469,7.28044358131145,,,,,,,,,,,,7204.51841998922,4259.21366482019,4265.43010134857,,,,,2.97567534446716,2.05290746688843,,,,,,,,,,,,,No
A04,Plate_5,,,,mmoX,1.45333015918732,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,29.0666027069092,,,2.23677349090576,0.878646433353424,14580,18,14562,0,0,0,0,,,,,,,,,5696.5869140625,,,1.83861047924898,7.5379819523316,,,,,,,,,,,,7640.7776421441,4104.98482195405,4109.34999827528,,,,,1.82332789897919,1.13723957538605,,,,,,,,,,,,,No
A05,Plate_5,,,,mmoX,3.69481921195984,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,73.8963851928711,,,4.8869423866272,2.71497273445129,14351,45,14306,0,0,0,0,,,,,,,,,5816.041015625,,,0.508738374451761,12.5180663552396,,,,,,,,,,,,7397.63528645833,4302.74362548248,4312.44818438039,,,,,4.27217674255371,3.17216038703918,,,,,,,,,,,,,No
A06,Plate_5,,,,mmoX,3.09607648849487,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,61.9215316772461,,,4.14704418182373,2.24014043807983,15600,41,15559,0,0,0,0,,,,,,,,,5816.041015625,,,0.976644188291216,15.5064399556765,,,,,,,,,,,,6793.78690691692,3979.63744921047,3987.03361124674,,,,,3.60400629043579,2.63840126991272,,,,,,,,,,,,,No
A07,Plate_5,,,,mmoX,2.57505917549133,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,51.5011825561523,,,3.528892993927,1.81122386455536,16008,35,15973,0,0,0,0,,,,,,,,,5201.70751953125,,,1.25564634416349,10.6793275440311,,,,,,,,,,,,6724.50622209821,4011.88929348366,4017.82017757296,,,,,3.0343062877655,2.16480612754822,,,,,,,,,,,,,No
A08,Plate_5,,,,mmoX,1.59944367408752,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,31.9888725280762,,,2.41111302375793,0.994518280029297,14721,20,14701,0,0,0,0,,,,,,,,,5201.70751953125,,,3.06983711066058,11.2833504784717,,,,,,,,,,,,8023.92124023437,4027.45292699383,4032.88254225535,,,,,1.98403418064117,1.26818025112152,,,,,,,,,,,,,No
A09,Plate_5,,,,mmoX,0.841949045658112,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,16.838981628418,,,1.44783616065979,0.434676587581635,15376,11,15365,0,0,0,0,,,,,,,,,7624.916015625,,,2.30176756941216,28.8330459018744,,,,,,,,,,,,8471.84907670455,4098.50806800155,4101.63675888967,,,,,1.12275815010071,0.612419843673706,,,,,,,,,,,,,No
A10,Plate_5,,,,mmoX,1.05390191078186,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,21.0780372619629,,,1.85697638988495,0.52461975812912,11168,10,11158,0,0,0,0,,,,,,,,,7624.916015625,,,3.68372914207704,17.3618201189472,,,,,,,,,,,,8672.996484375,4002.02059218302,4006.20305626987,,,,,1.42457282543182,0.753970682621002,,,,,,,,,,,,,No
A11,Plate_5,,,,mmoX,0.927011787891388,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,18.5402355194092,,,1.63332867622375,0.461467862129211,12696,10,12686,0,0,0,0,,,,,,,,,7488.39697265625,,,2.02176350501434,32.8810464985614,,,,,,,,,,,,8406.141015625,4045.22588013407,4048.6607534292,,,,,1.2530300617218,0.663202583789825,,,,,,,,,,,,,No
A12,Plate_5,,,,mmoX,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,,,0.225299969315529,0,15646,0,15646,0,0,0,0,,,,,,,,,7488.39697265625,,,,12.6368246488041,,,,,,,,,,,,,3245.81546512815,3245.81546512815,,,,,0.102943800389767,0,,,,,,,,,,,,,No
B01,Plate_5,,,,mmoX,1.07165455818176,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,21.4330902099609,,,1.76999187469482,0.586898446083069,14278,13,14265,0,0,0,0,,,,,,,,,6430.37451171875,,,2.138148207148,10.9566649837198,,,,,,,,,,,,8096.71240234375,4458.42956968268,4461.74219587855,,,,,1.39754867553711,0.80092841386795,,,,,,,,,,,,,No
B02,Plate_5,,,,mmoX,0.0795261785387993,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.59052360057831,,,0.379865527153015,0.00333999143913388,14794,1,14793,0,0,0,0,,,,,,,,,6430.37451171875,,,,12.802943841761,,,,,,,,,,,,6441.2001953125,4328.34186057965,4328.48467917737,,,,,0.197950646281242,0.0215510651469231,,,,,,,,,,,,,No
B03,Plate_5,,,,mmoX,1.25381541252136,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,25.0763092041016,,,1.97740459442139,0.733006358146667,15021,16,15005,0,0,0,0,,,,,,,,,5696.5869140625,,,3.01450013823507,7.61118349360552,,,,,,,,,,,,8127.16091918945,4270.09996506698,4274.20841159291,,,,,1.59406495094299,0.965868175029755,,,,,,,,,,,,,No
B04,Plate_5,,,,mmoX,1.26314473152161,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,25.2628936767578,,,1.96693301200867,0.751556277275085,15842,17,15825,0,0,0,0,,,,,,,,,5696.5869140625,,,2.49496310563151,6.05563676271437,,,,,,,,,,,,7466.57568359375,4074.31035797649,4077.95058714803,,,,,1.59483349323273,0.98104864358902,,,,,,,,,,,,,No
B05,Plate_5,,,,mmoX,1.03882610797882,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,20.7765216827393,,,1.66117596626282,0.595689237117767,16995,15,16980,0,0,0,0,,,,,,,,,5816.041015625,,,3.40279668305213,13.3856361843052,,,,,,,,,,,,8064.2603515625,4231.96313131487,4235.34556487202,,,,,1.3308322429657,0.793095588684082,,,,,,,,,,,,,No
B06,Plate_5,,,,mmoX,1.13820683956146,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,22.7641372680664,,,1.77233076095581,0.677234292030334,17580,17,17563,0,0,0,0,,,,,,,,,5816.041015625,,,1.06247595590794,11.8436914004687,,,,,,,,,,,,9289.96314912684,4398.76928141003,4403.4991048316,,,,,1.43706822395325,0.884023427963257,,,,,,,,,,,,,No
B07,Plate_5,,,,mmoX,0.98885452747345,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,19.7770900726318,,,1.63319802284241,0.541561126708984,15473,13,15460,0,0,0,0,,,,,,,,,5201.70751953125,,,2.45711427237329,8.90311179894071,,,,,,,,,,,,7849.67533052885,4247.18335966083,4250.21007688576,,,,,1.28955495357513,0.73905223608017,,,,,,,,,,,,,No
B08,Plate_5,,,,mmoX,4.08858299255371,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,81.7716598510742,,,5.24823570251465,3.11435437202454,16430,57,16373,0,0,0,0,,,,,,,,,5201.70751953125,,,0.958731350533965,11.3298564897987,,,,,,,,,,,,6304.26274671053,3950.26636465379,3958.43299848077,,,,,4.65306186676025,3.57192015647888,,,,,,,,,,,,,No
B09,Plate_5,,,,mmoX,0.651675999164581,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,13.033519744873,,,1.14810431003571,0.32442432641983,18058,10,18048,0,0,0,0,,,,,,,,,7624.916015625,,,3.21710621898938,30.813171865546,,,,,,,,,,,,8549.8216796875,3970.23964446318,3972.77568501874,,,,,0.880825877189636,0.466237396001816,,,,,,,,,,,,,No
B10,Plate_5,,,,mmoX,0.854475736618042,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,17.0895156860352,,,1.54838681221008,0.407412528991699,12396,9,12387,0,0,0,0,,,,,,,,,7624.916015625,,,0.935626984257818,19.1206178539476,,,,,,,,,,,,8752.0377061632,4009.33329972877,4012.77669595803,,,,,1.17325913906097,0.599492132663727,,,,,,,,,,,,,No
B11,Plate_5,,,,mmoX,1.03398025035858,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,20.6796054840088,,,1.70774936676025,0.566269993782043,14798,13,14785,0,0,0,0,,,,,,,,,7488.39697265625,,,1.28809553994339,9.54760651357316,,,,,,,,,,,,9216.14426832933,5492.56157855697,5495.83273512996,,,,,1.34841084480286,0.772774696350098,,,,,,,,,,,,,No
B12,Plate_5,,,,mmoX,0.484186977148056,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,9.68373966217041,,,0.943103432655334,0.205685943365097,17012,7,17005,0,0,0,0,,,,,,,,,7488.39697265625,,,2.29862827437209,29.2285878860879,,,,,,,,,,,,8286.47732979911,3965.91033324298,3967.68813532245,,,,,0.692587077617645,0.322515547275543,,,,,,,,,,,,,No
C01,Plate_5,,,,mmoX,0.961347341537476,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,19.2269477844238,,,1.65321671962738,0.49630668759346,13467,11,13456,0,0,0,0,,,,,,,,,6430.37451171875,,,1.69446885463042,17.1056371227875,,,,,,,,,,,,7979.23033558239,4404.88668150114,4407.80624637786,,,,,1.28200018405914,0.69925856590271,,,,,,,,,,,,,No
C02,Plate_5,,,,mmoX,0.0792583003640175,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.58516597747803,,,0.378585815429688,0.00332874129526317,14844,1,14843,0,0,0,0,,,,,,,,,6430.37451171875,,,,11.9883544605952,,,,,,,,,,,,11209.833984375,4145.24462546858,4145.72054768354,,,,,0.197283804416656,0.0214784722775221,,,,,,,,,,,,,No
C03,Plate_5,,,,mmoX,0.544032633304596,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,10.8806524276733,,,1.0596969127655,0.231105417013168,15141,7,15134,0,0,0,0,,,,,,,,,5696.5869140625,,,1.20213007383882,7.99740395361982,,,,,,,,,,,,8742.95654296875,4170.79287814502,4172.90668473994,,,,,0.778199553489685,0.362375497817993,,,,,,,,,,,,,No
C04,Plate_5,,,,mmoX,1.57437527179718,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,31.4875049591064,,,2.35131859779358,0.991160988807678,15703,21,15682,0,0,0,0,,,,,,,,,5696.5869140625,,,1.01647775686545,13.149620908677,,,,,,,,,,,,6848.83254278274,4150.93417438185,4154.54213883046,,,,,1.94308364391327,1.25565659999847,,,,,,,,,,,,,No
C05,Plate_5,,,,mmoX,0.706376791000366,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,14.1275358200073,,,1.21465253829956,0.364694356918335,18326,11,18315,0,0,0,0,,,,,,,,,5816.041015625,,,2.01223564133939,8.85540970850815,,,,,,,,,,,,7946.13294566761,4681.56060292803,4683.52013014456,,,,,0.941951513290405,0.513814985752106,,,,,,,,,,,,,No
C06,Plate_5,,,,mmoX,1.11108040809631,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,22.221607208252,,,1.73008024692535,0.661097049713135,18009,17,17992,0,0,0,0,,,,,,,,,5816.041015625,,,2.53681945101442,9.65500257771978,,,,,,,,,,,,8193.15079273897,4592.83131547778,4596.22991790509,,,,,1.40281474590302,0.862957000732422,,,,,,,,,,,,,No
C07,Plate_5,,,,mmoX,1.43799698352814,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,28.7599391937256,,,2.18940591812134,0.882192015647888,15554,19,15535,0,0,0,0,,,,,,,,,5201.70751953125,,,1.87399676320844,11.5863945604228,,,,,,,,,,,,7496.54484477796,3979.14349776588,3983.44018193672,,,,,1.79345309734344,1.13299477100372,,,,,,,,,,,,,No
C08,Plate_5,,,,mmoX,1.39324736595154,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,27.8649482727051,,,2.06265592575073,0.887371122837067,18588,22,18566,0,0,0,0,,,,,,,,,5201.70751953125,,,1.35921721463939,10.2475639595631,,,,,,,,,,,,7656.23366477273,3991.80780219313,3996.14486744903,,,,,1.71139252185822,1.11725330352783,,,,,,,,,,,,,No
C09,Plate_5,,,,mmoX,0.77907657623291,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,15.5815315246582,,,1.31128776073456,0.415118724107742,18127,12,18115,0,0,0,0,,,,,,,,,7624.916015625,,,1.37772308366988,18.7700074784059,,,,,,,,,,,,8881.12434895833,4636.51179517956,4639.32171136235,,,,,1.02660632133484,0.57497364282608,,,,,,,,,,,,,No
C10,Plate_5,,,,mmoX,0.933089733123779,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,18.6617946624756,,,1.69088840484619,0.444887787103653,11352,9,11343,0,0,0,0,,,,,,,,,7624.916015625,,,0.888264916942763,28.6611543451507,,,,,,,,,,,,9040.98947482639,4283.52798047857,4287.29975227641,,,,,1.2812180519104,0.654640555381775,,,,,,,,,,,,,No
