Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
A01,Plate_3,,,,pmoA,17.7264995574951,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,354.529998779297,,,20.1039695739746,15.3538246154785,14310,214,14096,0,0,0,0,,,,,,,,,4050.3349609375,,,1.23118299402202,7.14945363681829,,,,,,,,,,,,6768.37809625073,2773.64531147033,2833.38485136852,,,,,18.9388942718506,16.5153522491455,,,,,,,,,,,,,No
A02,Plate_3,,,,pmoA,2.63223099708557,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,52.6446189880371,,,3.71515107154846,1.78391861915588,12976,29,12947,0,0,0,0,,,,,,,,,3748.32250976563,,,1.36536359138631,8.14102176275939,,,,,,,,,,,,7342.77979357489,2629.3973416203,2639.93125739609,,,,,3.15111184120178,2.17389011383057,,,,,,,,,,,,,No
A03,Plate_3,,,,pmoA,3.08796048164368,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,61.7592086791992,,,4.19734764099121,2.19420599937439,14115,37,14078,0,0,0,0,,,,,,,,,4855.7041015625,,,0.564024577187759,15.2989635775391,,,,,,,,,,,,6680.79661106419,3411.13049822793,3419.701355201,,,,,3.62283372879028,2.60871195793152,,,,,,,,,,,,,No
A04,Plate_3,,,,pmoA,1.49974465370178,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,29.9948921203613,,,2.28345060348511,0.920064032077789,14914,19,14895,0,0,0,0,,,,,,,,,5862.41650390625,,,1.51115585686461,27.7570756746762,,,,,,,,,,,,11342.2309313322,3209.83998772659,3220.20041604417,,,,,1.87047624588013,1.18163907527924,,,,,,,,,,,,,No
A05,Plate_3,,,,pmoA,0.500377357006073,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,10.00754737854,,,1.02299857139587,0.195955783128738,14110,6,14104,0,0,0,0,,,,,,,,,4335.57080078125,,,1.38219055334229,29.2832416262759,,,,,,,,,,,,9110.82820638021,2278.16379358007,2281.06924974427,,,,,0.735628306865692,0.321634829044342,,,,,,,,,,,,,No
A07,Plate_3,,,,pmoA,137.713592529297,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,2754.27197265625,,,144.493362426758,130.972671508789,14448,1596,12852,0,0,0,0,,,,,,,,,3630.87280273438,,,10.4482365550708,16.0929360509034,,,,,,,,,,,,15760.1971432487,2524.36623213739,3986.46383278341,,,,,141.167785644531,134.26953125,,,,,,,,,,,,,No
A08,Plate_3,,,,pmoA,2.83406686782837,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,56.6813354492188,,,3.90102672576904,1.98246252536774,14131,34,14097,0,0,0,0,,,,,,,,,3513.42333984375,,,0.874366958450886,15.0105085933043,,,,,,,,,,,,7103.80323701746,2420.7338536142,2432.0015883135,,,,,3.34742951393127,2.37623620033264,,,,,,,,,,,,,No
A09,Plate_3,,,,pmoA,9.49088287353516,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,189.817657470703,,,11.1050024032593,7.87897348403931,16553,133,16420,0,0,0,0,,,,,,,,,3848.99267578125,,,1.25357708686847,16.7310952638001,,,,,,,,,,,,7233.77409098919,2424.20212962142,2462.84606551594,,,,,10.314136505127,8.66820430755615,,,,,,,,,,,,,No
A10,Plate_3,,,,pmoA,0.600546538829803,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,12.0109310150146,,,1.12469875812531,0.271859467029572,15676,8,15668,0,0,0,0,,,,,,,,,3446.30908203125,,,0.91893203683936,9.26931127138662,,,,,,,,,,,,7718.52700805664,2501.24756155435,2503.91011804657,,,,,0.840024888515472,0.411641597747803,,,,,,,,,,,,,No
A11,Plate_3,,,,pmoA,0.300560891628265,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,6.01121807098389,,,0.708770453929901,0.090686172246933,15659,4,15655,0,0,0,0,,,,,,,,,3144.29467773438,,,2.67651604503164,12.5419484684124,,,,,,,,,,,,7321.65832519531,2300.93995353141,2302.22246668593,,,,,0.480107575654984,0.172587722539902,,,,,,,,,,,,,No
