Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
A01,Plate 4,,,,16S_arc,271.620941162109,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,5432.4189453125,,,284.149841308594,259.224060058594,8891,1833,7058,0,0,0,0,,,,,,,,,13294.1171875,,,1.52115905000167,1.79761826890692,,,,,,,,,,,,14384.1126483224,8787.24608683188,9941.11588856533,,,,,277.99658203125,265.279693603516,,,,,,,,,,,,,No
A02,Plate 4,,,,16S_arc,52.2503967285156,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1045.00793457031,,,56.5941581726074,47.9226150512695,12845,558,12287,0,0,0,0,,,,,,,,,13294.1171875,,,1.55445286582214,5.18201409175333,,,,,,,,,,,,15047.7125056004,6536.14587859847,6905.89707967803,,,,,54.464599609375,50.040355682373,,,,,,,,,,,,,No
A03,Plate 4,,,,16S_arc,38.3886260986328,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,767.772521972656,,,42.3122634887695,34.4780311584473,11494,369,11125,0,0,0,0,,,,,,,,,13294.1171875,,,1.08740227153649,3.99696177001201,,,,,,,,,,,,14260.2644605352,7504.89395123771,7721.76638189116,,,,,40.3888473510742,36.3917999267578,,,,,,,,,,,,,No
A04,Plate 4,,,,16S_arc,68.5798950195313,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1371.59790039063,,,73.4827117919922,63.6974220275879,13333,755,12578,0,0,0,0,,,,,,,,,13294.1171875,,,1.61295680995712,4.17907264816299,,,,,,,,,,,,14866.9558464404,6506.75527784748,6980.16347024887,,,,,71.0787734985352,66.086311340332,,,,,,,,,,,,,No
A05,Plate 4,,,,16S_arc,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,,,0.23313857614994,0,15120,0,15120,0,0,0,0,,,,,,,,,13294.1171875,,,,10.5575369455686,,,,,,,,,,,,,3898.53672507957,3898.53672507957,,,,,0.106525205075741,0,,,,,,,,,,,,,No
A06,Plate 4,,,,16S_arc,1.05038416385651,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,21.007682800293,,,1.73485028743744,0.575251936912537,14567,13,14554,0,0,0,0,,,,,,,,,13294.1171875,,,1.46747591937207,5.55926175359721,,,,,,,,,,,,13677.4379507212,4970.90474048597,4978.67469529706,,,,,1.36980605125427,0.785033226013184,,,,,,,,,,,,,No
A07,Plate 4,,,,16S_arc,1.75628399848938,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,35.1256790161133,,,2.60031270980835,1.11852967739105,14748,22,14726,0,0,0,0,,,,,,,,,13294.1171875,,,1.42878468719705,20.8312707987911,,,,,,,,,,,,14787.3286576705,5259.87341148608,5274.08578031006,,,,,2.15740370750427,1.40833151340485,,,,,,,,,,,,,No
A08,Plate 4,,,,16S_arc,2.97000455856323,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,59.4000930786133,,,4.0882306098938,2.07751655578613,13485,34,13451,0,0,0,0,,,,,,,,,13294.1171875,,,1.62166612225423,22.204643405154,,,,,,,,,,,,15705.3931525735,5157.89228060414,5184.48590534622,,,,,3.50802779197693,2.49019050598145,,,,,,,,,,,,,No
A09,Plate 4,,,,16S_arc,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,,,0.236724242568016,0,14891,0,14891,0,0,0,0,,,,,,,,,13294.1171875,,,,42.5735534889154,,,,,,,,,,,,,2801.36848645732,2801.36848645732,,,,,0.108163468539715,0,,,,,,,,,,,,,No
A10,Plate 4,,,,16S_arc,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,,,0.273180037736893,0,12904,0,12904,0,0,0,0,,,,,,,,,13294.1171875,,,,11.2734432782946,,,,,,,,,,,,,1895.88750339752,1895.88750339752,,,,,0.124819718301296,0,,,,,,,,,,,,,No
A11,Plate 4,,,,16S_arc,30.0195236206055,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,600.390502929688,,,33.053840637207,26.993013381958,14964,377,14587,0,0,0,0,,,,,,,,,13294.1171875,,,1.50894925289591,4.08678376242032,,,,,,,,,,,,14122.1061862774,5420.63850000415,5639.86152310793,,,,,31.5666656494141,28.4744110107422,,,,,,,,,,,,,No
A12,Plate 4,,,,16S_arc,245.11653137207,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,4902.33056640625,,,254.158828735352,236.143203735352,15180,2855,12325,0,0,0,0,,,,,,,,,13294.1171875,,,1.52436031038265,1.76369400175777,,,,,,,,,,,,14024.0545383647,7670.53611009207,8865.48308721449,,,,,249.721267700195,240.529754638672,,,,,,,,,,,,,No
B01,Plate 4,,,,16S_arc,579.1689453125,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,11583.37890625,,,595.152526855469,563.399597167969,13419,5217,8202,0,0,0,0,,,,,,,,,13294.1171875,,,1.69634572883581,1.49759391607766,,,,,,,,,,,,14656.3859185191,9609.42262224534,11571.5664121447,,,,,587.296691894531,571.096923828125,,,,,,,,,,,,,No
B02,Plate 4,,,,16S_arc,84.1724853515625,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1683.44970703125,,,89.4233703613281,78.9449462890625,14367,992,13375,0,0,0,0,,,,,,,,,13294.1171875,,,1.65004860838603,3.65350819901014,,,,,,,,,,,,14751.5083893807,7034.26574265296,7567.11913623227,,,,,86.8485794067383,81.5024719238281,,,,,,,,,,,,,No
B03,Plate 4,,,,16S_arc,8.33864402770996,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,166.772888183594,,,9.90513610839844,6.77423429489136,15433,109,15324,0,0,0,0,,,,,,,,,13294.1171875,,,1.75984106653504,15.1051284000425,,,,,,,,,,,,15360.0374319094,5715.53054854976,5783.64765152949,,,,,9.13761425018311,7.54021596908569,,,,,,,,,,,,,No
B04,Plate 4,,,,16S_arc,0.166086062788963,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,3.32172131538391,,,0.532056391239166,0.0251605305820704,14168,2,14166,0,0,0,0,,,,,,,,,13294.1171875,,,13.0477706277051,40.5874802210572,,,,,,,,,,,,15519.73046875,5310.58118979554,5312.02234582023,,,,,0.319321244955063,0.0720784664154053,,,,,,,,,,,,,No
B05,Plate 4,,,,16S_arc,0.674302518367767,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,13.4860506057739,,,1.22182083129883,0.321519166231155,15707,9,15698,0,0,0,0,,,,,,,,,13294.1171875,,,0.916780184215169,18.3388530779087,,,,,,,,,,,,13894.2090928819,4555.69292529365,4561.0438290632,,,,,0.925841391086578,0.473095148801804,,,,,,,,,,,,,No
B06,Plate 4,,,,16S_arc,4.95260524749756,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,99.0521087646484,,,6.26151561737061,3.84095048904419,15473,65,15408,0,0,0,0,,,,,,,,,13294.1171875,,,1.22365009213566,5.33703651810263,,,,,,,,,,,,13741.990609976,5121.72573922851,5157.93831704785,,,,,5.59125518798828,4.36474609375,,,,,,,,,,,,,No
