Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
A01,Plate_3,,,,pmoA,0.986972033977509,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,19.7394409179688,,,1.66130316257477,0.525870800018311,14310,12,14298,0,0,0,0,,,,,,,,,11500,,,1.43099372371761,16.8326893193499,,,,,,,,,,,,12211.6223144531,2825.51390091692,2833.38485136852,,,,,1.30059111118317,0.728387594223022,,,,,,,,,,,,,No
A02,Plate_3,,,,pmoA,0.090668611228466,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.81337225437164,,,0.433096319437027,0.0038079412188381,12976,1,12975,0,0,0,0,,,,,,,,,11500,,,,31.8765645166556,,,,,,,,,,,,11904.0458984375,2639.21726012125,2639.93125739609,,,,,0.225687146186829,0.0245705042034388,,,,,,,,,,,,,No
A03,Plate_3,,,,pmoA,0.250073462724686,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,5.00146913528442,,,0.662894308567047,0.0593459568917751,14115,3,14112,0,0,0,0,,,,,,,,,11500,,,1.64551703802359,48.272864378426,,,,,,,,,,,,16167.7679036458,3416.99130704019,3419.701355201,,,,,0.428158193826675,0.12994821369648,,,,,,,,,,,,,No
A04,Plate_3,,,,pmoA,0.631238460540771,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,12.6247692108154,,,1.18219184875488,0.285751223564148,14914,8,14906,0,0,0,0,,,,,,,,,11500,,,1.74704382140825,45.0924615727009,,,,,,,,,,,,14974.3751220703,3213.89199006482,3220.20041604417,,,,,0.882960259914398,0.432677447795868,,,,,,,,,,,,,No
A05,Plate_3,,,,pmoA,0.166768819093704,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,3.33537626266479,,,0.534243941307068,0.0252639558166265,14110,2,14108,0,0,0,0,,,,,,,,,11500,,,6.70827111305289,84.2772797646697,,,,,,,,,,,,13509.2451171875,2279.47750380332,2281.06924974427,,,,,0.320634007453918,0.0723747536540031,,,,,,,,,,,,,No
A07,Plate_3,,,,pmoA,135.518692016602,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,2710.37377929688,,,142.240844726563,128.834716796875,14448,1572,12876,0,0,0,0,,,,,,,,,11500,,,5.94052422895177,30.4580322951208,,,,,,,,,,,,15866.6989826853,2536.03437832195,3986.46383278341,,,,,138.943557739258,132.103744506836,,,,,,,,,,,,,No
A08,Plate_3,,,,pmoA,0.249790281057358,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,4.99580574035645,,,0.662143588066101,0.0592787638306618,14131,3,14128,0,0,0,0,,,,,,,,,11500,,,0.830641777287349,43.6342494390537,,,,,,,,,,,,17095.0641276042,2428.88797084337,2432.0015883135,,,,,0.427673280239105,0.129801064729691,,,,,,,,,,,,,No
A09,Plate_3,,,,pmoA,0.639830529689789,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,12.7966108322144,,,1.15934455394745,0.305084675550461,16553,9,16544,0,0,0,0,,,,,,,,,11500,,,1.42593808044209,21.1371505289966,,,,,,,,,,,,13489.1905381944,2456.8476914677,2462.84606551594,,,,,0.878505349159241,0.448911339044571,,,,,,,,,,,,,No
A10,Plate_3,,,,pmoA,0.150107890367508,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,3.00215768814087,,,0.480863183736801,0.022740114480257,15676,2,15674,0,0,0,0,,,,,,,,,11500,,,1.05228907990305,74.5912828700214,,,,,,,,,,,,14853.3154296875,2502.33433581974,2503.91011804657,,,,,0.288599401712418,0.0651444718241692,,,,,,,,,,,,,No
A11,Plate_3,,,,pmoA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,,,0.225112929940224,0,15659,0,15659,0,0,0,0,,,,,,,,,11500,,,,85.472326868826,,,,,,,,,,,,,2302.22246668593,2302.22246668593,,,,,0.102858327329159,0,,,,,,,,,,,,,No
