Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
A01,Plate_5,,,,mcrA,0.347031235694885,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,6.94062471389771,,,0.754229366779327,0.122004516422749,16953,5,16948,0,0,0,0,,,,,,,,,11426.146484375,,,2.36025555752018,20.9373242790163,,,,,,,,,,,,13877.2572265625,6602.74791568615,6604.89340890589,,,,,0.528569340705872,0.212787419557571,,,,,,,,,,,,,No
A02,Plate_5,,,,mcrA,0.0719707906246185,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.43941581249237,,,0.343772232532501,0.00302268471568823,16347,1,16346,0,0,0,0,,,,,,,,,11426.146484375,,,,25.0864789505159,,,,,,,,,,,,22691.1640625,6275.57538811877,6276.5795839146,,,,,0.179143473505974,0.0195036493241787,,,,,,,,,,,,,No
A03,Plate_5,,,,mcrA,0.201329782605171,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,4.02659559249878,,,0.533666431903839,0.0477791503071785,17532,3,17529,0,0,0,0,,,,,,,,,11426.146484375,,,0.870052030448765,24.4334305504544,,,,,,,,,,,,20294.8977864583,5978.87362077051,5981.32331689743,,,,,0.344697594642639,0.104620076715946,,,,,,,,,,,,,No
A04,Plate_5,,,,mcrA,0.121573895215988,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,2.43147802352905,,,0.389445543289185,0.0184176377952099,19355,2,19353,0,0,0,0,,,,,,,,,11426.146484375,,,1.06356650087966,21.9091473743156,,,,,,,,,,,,23278.6079101563,5712.59324852332,5714.40838824553,,,,,0.233736947178841,0.0527615249156952,,,,,,,,,,,,,No
A05,Plate_5,,,,mcrA,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,,,0.189495205879211,0,18602,0,18602,0,0,0,0,,,,,,,,,11426.146484375,,,,26.576803611911,,,,,,,,,,,,,5829.09907358332,5829.09907358332,,,,,0.0865846425294876,0,,,,,,,,,,,,,No
A06,Plate_5,,,,mcrA,0.261350780725479,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,5.22701549530029,,,0.616292774677277,0.0788564831018448,18008,4,18004,0,0,0,0,,,,,,,,,11426.146484375,,,1.11936330446254,31.0034429445323,,,,,,,,,,,,15348.8520507813,5603.72532160551,5605.88994326903,,,,,0.417470246553421,0.15007358789444,,,,,,,,,,,,,No
A07,Plate_5,,,,mcrA,0.323739856481552,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,6.47479724884033,,,1.0372531414032,0.049040861427784,7269,2,7267,0,0,0,0,,,,,,,,,11426.146484375,,,9.9261465872286,10.2432354282063,,,,,,,,,,,,11910.99609375,6318.1433247243,6319.68214788265,,,,,0.622468888759613,0.140492156147957,,,,,,,,,,,,,No
A08,Plate_5,,,,mcrA,0.0646856650710106,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.29371333122253,,,0.308970808982849,0.00271672639064491,18188,1,18187,0,0,0,0,,,,,,,,,11426.146484375,,,,25.0442311187658,,,,,,,,,,,,11551.85546875,5533.22506600267,5533.55597816469,,,,,0.161009222269058,0.0175294652581215,,,,,,,,,,,,,No
A09,Plate_5,,,,mcrA,0.138882130384445,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,2.77764272689819,,,0.444897353649139,0.02103959210217,16943,2,16941,0,0,0,0,,,,,,,,,11426.146484375,,,3.53668618360465,27.5017788744561,,,,,,,,,,,,12961.8989257813,5584.18745477756,5585.05834086279,,,,,0.26701545715332,0.0602728314697742,,,,,,,,,,,,,No
A10,Plate_5,,,,mcrA,0.207777455449104,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,4.15554904937744,,,0.550759792327881,0.0493091940879822,16988,3,16985,0,0,0,0,,,,,,,,,11426.146484375,,,0.794531951171226,28.1711419566288,,,,,,,,,,,,14889.9736328125,5563.6514999448,5565.2984840747,,,,,0.355737388134003,0.10797043889761,,,,,,,,,,,,,No
