Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
A01,Plate_1,,,,pmoA,513.017944335938,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,10260.359375,,,527.269409179688,498.937042236328,14484,5119,9365,0,0,0,0,,,,,,,,,6796.5419921875,,,1.52742261346804,3.79503190485052,,,,,,,,,,,,10095.2586986365,5357.97048299436,7032.24405216532,,,,,520.267517089844,505.812774658203,,,,,,,,,,,,,No
A02,Plate_1,,,,pmoA,582.409301757813,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,11648.185546875,,,597.625,567.387878417969,14903,5819,9084,0,0,0,0,,,,,,,,,4934.1259765625,,,1.66905094837619,4.11414020087739,,,,,,,,,,,,9899.47443827937,4078.71939526335,6351.48149653895,,,,,590.147827148438,574.721374511719,,,,,,,,,,,,,No
A03,Plate_1,,,,pmoA,764.477172851563,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,15289.54296875,,,783.521057128906,745.736694335938,13636,6516,7120,0,0,0,0,,,,,,,,,5739.49560546875,,,1.72481744825841,3.38180770909383,,,,,,,,,,,,9734.00703444226,4206.44114074707,6847.80366372433,,,,,774.154968261719,754.87841796875,,,,,,,,,,,,,No
A04,Plate_1,,,,pmoA,470.961975097656,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,9419.2392578125,,,484.111724853516,457.957580566406,15308,5050,10258,0,0,0,0,,,,,,,,,5437.48193359375,,,1.73477230831112,4.35513760306955,,,,,,,,,,,,9905.17467937809,3644.36368073337,5709.76056753477,,,,,477.652648925781,464.309143066406,,,,,,,,,,,,,No
A05,Plate_1,,,,pmoA,151.483489990234,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,3029.669921875,,,158.415328979492,144.592239379883,15296,1848,13448,0,0,0,0,,,,,,,,,4682.4482421875,,,1.86476113132981,8.92214992457038,,,,,,,,,,,,10373.8713521586,2885.46667924344,3790.18502623267,,,,,155.015045166016,147.962493896484,,,,,,,,,,,,,No
A06,Plate_1,,,,pmoA,234.712173461914,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,4694.24365234375,,,243.966293334961,225.530258178711,13817,2499,11318,0,0,0,0,,,,,,,,,4984.46142578125,,,1.57623294983391,6.94295493537419,,,,,,,,,,,,10187.5996705323,2925.88383841965,4239.26792066974,,,,,239.424560546875,230.018569946289,,,,,,,,,,,,,No
A07,Plate_1,,,,pmoA,195.297760009766,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,3905.955078125,,,203.632675170898,187.021469116211,13919,2129,11790,0,0,0,0,,,,,,,,,4380.4345703125,,,1.57690582082435,6.92519992060468,,,,,,,,,,,,9626.22755121793,2844.20115524693,3881.55543335759,,,,,199.542907714844,191.067901611328,,,,,,,,,,,,,No
A08,Plate_1,,,,pmoA,177.568603515625,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,3551.3720703125,,,185.314544677734,169.873321533203,14533,2036,12497,0,0,0,0,,,,,,,,,5739.49560546875,,,1.68910304237574,6.5704455545697,,,,,,,,,,,,10669.4875212484,2836.60898998572,3933.95576557581,,,,,181.514236450195,173.636154174805,,,,,,,,,,,,,No
A09,Plate_1,,,,pmoA,667.760864257813,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,13355.216796875,,,684.845520019531,650.920715332031,14121,6116,8005,0,0,0,0,,,,,,,,,4917.34765625,,,1.7878982501897,4.01909431932903,,,,,,,,,,,,9531.41414281572,3587.6508717086,6161.97678106992,,,,,676.446533203125,659.138793945313,,,,,,,,,,,,,No
A10,Plate_1,,,,pmoA,330.409301757813,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,6608.18603515625,,,341.407135009766,319.513336181641,14388,3523,10865,0,0,0,0,,,,,,,,,4128.7568359375,,,1.66049603613319,5.75422164514652,,,,,,,,,,,,9793.12623393925,2917.60502165695,4601.12331682449,,,,,336.007568359375,324.837524414063,,,,,,,,,,,,,No
