Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
A01,Plate_1,,,,mmoX,3.09369325637817,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,61.8738632202148,,,4.14385080337524,2.23841691017151,15612,41,15571,0,0,0,0,,,,,,,,,8184.8994140625,,,1.20246596306627,9.04877356875011,,,,,,,,,,,,10954.9586509146,6505.14943675028,6516.83545889868,,,,,3.60123181343079,2.63637089729309,,,,,,,,,,,,,No
A02,Plate_1,,,,mmoX,7.08695363998413,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,141.739074707031,,,8.67046451568604,5.7101788520813,14819,89,14730,0,0,0,0,,,,,,,,,6709.39599609375,,,1.46202119840966,6.68593240659845,,,,,,,,,,,,10529.4355139572,5786.50556854434,5814.99067314936,,,,,7.86385679244995,6.36332321166992,,,,,,,,,,,,,No
A03,Plate_1,,,,mmoX,1.35230612754822,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,27.0461235046387,,,2.05889916419983,0.829633414745331,16539,19,16520,0,0,0,0,,,,,,,,,7983.55712890625,,,2.36321751605365,22.2318014741417,,,,,,,,,,,,10200.4582391036,5099.55177359593,5105.41169395657,,,,,1.68656527996063,1.06548726558685,,,,,,,,,,,,,No
A04,Plate_1,,,,mmoX,18.1243171691895,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,362.486328125,,,20.3423328399658,15.9104747772217,16811,257,16554,0,0,0,0,,,,,,,,,7881.87939453125,,,1.60475153401194,14.7472228818241,,,,,,,,,,,,12048.8660836424,5424.324673435,5525.59807432866,,,,,19.2554359436035,16.9942836761475,,,,,,,,,,,,,No
A05,Plate_1,,,,mmoX,5.19687843322754,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,103.937568664551,,,6.54810047149658,4.04646825790405,15201,67,15134,0,0,0,0,,,,,,,,,6172.4833984375,,,1.82236393183972,12.9054102424287,,,,,,,,,,,,13291.7857101213,4777.25946431282,4814.78813074721,,,,,5.85658359527588,4.58889961242676,,,,,,,,,,,,,No
A06,Plate_1,,,,mmoX,2.27400159835815,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,45.4800338745117,,,3.11617183685303,1.59952902793884,18125,35,18090,0,0,0,0,,,,,,,,,5796.845703125,,,1.55669423527956,7.75137223793251,,,,,,,,,,,,9033.78482142857,4746.96440580841,4755.24240385237,,,,,2.67949533462524,1.91175127029419,,,,,,,,,,,,,No
A07,Plate_1,,,,mmoX,3.19148468971252,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,63.8296928405762,,,4.3053035736084,2.28913521766663,14396,39,14357,0,0,0,0,,,,,,,,,6038.2548828125,,,1.26522139125113,11.8833515068268,,,,,,,,,,,,10221.7207657252,4754.57912863444,4769.3900847227,,,,,3.72924256324768,2.7082781791687,,,,,,,,,,,,,No
A08,Plate_1,,,,mmoX,1.99160730838776,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,39.832145690918,,,2.82688045501709,1.3399806022644,16554,28,16526,0,0,0,0,,,,,,,,,7077.51708984375,,,1.66814031106412,22.7389845442905,,,,,,,,,,,,9340.90276227679,4597.86827559958,4605.89080584163,,,,,2.39147305488586,1.63913178443909,,,,,,,,,,,,,No
A09,Plate_1,,,,mmoX,35.0301895141602,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,700.603759765625,,,38.2359237670898,31.8331699371338,15680,460,15220,0,0,0,0,,,,,,,,,6842.61767578125,,,1.81495733628248,11.7973910939096,,,,,,,,,,,,12186.8124267578,5124.44581229853,5331.63258797782,,,,,36.6646766662598,33.3979721069336,,,,,,,,,,,,,No
A10,Plate_1,,,,mmoX,3.84612894058228,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,76.9225769042969,,,4.9927830696106,2.89067149162292,15932,52,15880,0,0,0,0,,,,,,,,,5635.5703125,,,1.35833778524957,9.26020896279839,,,,,,,,,,,,9015.09875488281,4681.67407534044,4695.81781644867,,,,,4.40323209762573,3.33831143379211,,,,,,,,,,,,,No
