Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
A01,Plate_8,,,,mcrA_probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.279949575662613,0,12592,0,12592,0,0,0,0,,,,,,,,,1500,,,,19.5172053536702,,,,,,,,,,,,,741.413996290524,741.413996290524,,,,,0.127912610769272,0,,,,,,,,,,,,,No
A02,Plate_8,,,,mcrA_probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.200832203030586,0,17552,0,17552,0,0,0,0,,,,,,,,,1500,,,,21.9542455766466,,,,,,,,,,,,,743.59735028659,743.59735028659,,,,,0.0917645320296288,0,,,,,,,,,,,,,No
A03,Plate_8,,,,mcrA_probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.220314741134644,0,16000,0,16000,0,0,0,0,,,,,,,,,1500,,,,18.9524143561727,,,,,,,,,,,,,751.195535320282,751.195535320282,,,,,0.10066606849432,0,,,,,,,,,,,,,No
A04,Plate_8,,,,mcrA_probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.183268189430237,0,19234,0,19234,0,0,0,0,,,,,,,,,1500,,,,19.2505616291711,,,,,,,,,,,,,789.439191029872,789.439191029872,,,,,0.0837395042181015,0,,,,,,,,,,,,,No
A05,Plate_8,,,,mcrA_probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.208568632602692,0,16901,0,16901,0,0,0,0,,,,,,,,,1500,,,,19.3763212216848,,,,,,,,,,,,,762.237598388267,762.237598388267,,,,,0.0952992960810661,0,,,,,,,,,,,,,No
A06,Plate_8,,,,mcrA_probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.198658898472786,0,17744,0,17744,0,0,0,0,,,,,,,,,1500,,,,19.7522215274206,,,,,,,,,,,,,772.757723994896,772.757723994896,,,,,0.0907715409994125,0,,,,,,,,,,,,,No
A07,Plate_1_5ABCDEFG,,,,mcrA_probe,76.1275024414063,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1522.55004882813,,,80.5250015258789,71.7463760375977,18449,1156,17293,0,0,0,0,,,,,,,,,1500,,,1.2543785759055,3.55595128657063,,,,,,,,,,,,1723.65268292807,875.204128264719,928.367255219613,,,,,78.3690643310547,73.8901977539063,,,,,,,,,,,,,No
B01,Plate_8,,,,mcrA_probe,0.0669952780008316,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.33990550041199,,,0.320003867149353,0.00281372480094433,17561,1,17560,0,0,0,0,,,,,,,,,1500,,,,22.0822022344175,,,,,,,,,,,,1741.61560058594,745.186630940709,745.243371956007,,,,,0.166758328676224,0.0181553438305855,,,,,,,,,,,,,No
B02,Plate_8,,,,mcrA_probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.18701183795929,0,18849,0,18849,0,0,0,0,,,,,,,,,1500,,,,20.7367860226775,,,,,,,,,,,,,763.336798772792,763.336798772792,,,,,0.0854499787092209,0,,,,,,,,,,,,,No
B03,Plate_8,,,,mcrA_probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.197468027472496,0,17851,0,17851,0,0,0,0,,,,,,,,,1500,,,,21.5601312456615,,,,,,,,,,,,,749.1704254706,749.1704254706,,,,,0.0902274399995804,0,,,,,,,,,,,,,No
