Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
A01,Plate_7,Std,,,mcrA_probe,1327.61437988281,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,26552.287109375,,,1357.05065917969,1298.89660644531,13155,8899,4256,0,0,0,0,,,,,,,,,1452.70275878906,,,4.26389536162583,6.25888836687365,,,,,,,,,,,,2130.37092211906,776.15286006067,1692.24457684194,,,,,1342.54077148438,1312.87475585938,,,,,,,,,,,,,No
A02,Plate_7,,,,mcrA_probe,493.435180664063,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,9868.703125,,,506.615600585938,480.400817871094,16128,5525,10603,0,0,0,0,,,,,,,,,1452.70275878906,,,1.45327874377736,2.00902919975675,,,,,,,,,,,,1779.56312656869,1006.36655045311,1271.24198962961,,,,,500.141448974609,486.766937255859,,,,,,,,,,,,,No
A03,Plate_7,,,,mcrA_probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.261952757835388,0,13457,0,13457,0,0,0,0,,,,,,,,,1452.70275878906,,,,18.8669768278686,,,,,,,,,,,,,796.152921747079,796.152921747079,,,,,0.119690135121346,0,,,,,,,,,,,,,No
A04,Plate_7,,,,mcrA_probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.197900429368019,0,17812,0,17812,0,0,0,0,,,,,,,,,1452.70275878906,,,,18.3804194059005,,,,,,,,,,,,,802.729154289103,802.729154289103,,,,,0.0904249995946884,0,,,,,,,,,,,,,No
A05,Plate_7,,,,mcrA_probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.224811390042305,0,15680,0,15680,0,0,0,0,,,,,,,,,1452.70275878906,,,,17.650589351282,,,,,,,,,,,,,801.28450364288,801.28450364288,,,,,0.102720566093922,0,,,,,,,,,,,,,No
A06,Plate_7,,,,mcrA_probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.177652060985565,0,19842,0,19842,0,0,0,0,,,,,,,,,1452.70275878906,,,,17.6680295113996,,,,,,,,,,,,,813.295039395822,813.295039395822,,,,,0.0811734572052956,0,,,,,,,,,,,,,No
A07,Plate_7,,,,mcrA_probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.193108096718788,0,18254,0,18254,0,0,0,0,,,,,,,,,1452.70275878906,,,,17.1600721883105,,,,,,,,,,,,,817.92480914627,817.92480914627,,,,,0.0882353782653809,0,,,,,,,,,,,,,No
A08,Plate_7,,,,mcrA_probe,0.061381608247757,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.22763216495514,,,0.293187439441681,0.0025779630523175,19167,1,19166,0,0,0,0,,,,,,,,,1452.70275878906,,,,18.1111149287561,,,,,,,,,,,,2205.34326171875,811.639126138847,811.711839872639,,,,,0.152784764766693,0.0166340991854668,,,,,,,,,,,,,No
A09,Plate_7,,,,mcrA_probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.183449417352676,0,19215,0,19215,0,0,0,0,,,,,,,,,1452.70275878906,,,,17.3810946453558,,,,,,,,,,,,,818.082194829936,818.082194829936,,,,,0.0838223025202751,0,,,,,,,,,,,,,No
A10,Plate_7,,,,mcrA_probe,10.7906169891357,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,215.812347412109,,,12.4586277008057,9.12496852874756,17634,161,17473,0,0,0,0,,,,,,,,,1452.70275878906,,,1.25905241783062,4.21549575379852,,,,,,,,,,,,1621.42528159574,893.321797257985,899.969447307796,,,,,11.6413469314575,9.94050121307373,,,,,,,,,,,,,No
