Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
A01,Plate 4,,,,mcrA_Probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.220908492803574,0,15957,0,15957,0,0,0,0,,,,,,,,,1939.18920898438,,,,43.1472447865675,,,,,,,,,,,,,591.250688700477,591.250688700477,,,,,0.100937344133854,0,,,,,,,,,,,,,No
A02,Plate 4,,,,mcrA_Probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.279372692108154,0,12618,0,12618,0,0,0,0,,,,,,,,,1939.18920898438,,,,36.4992144149909,,,,,,,,,,,,,619.403685251267,619.403685251267,,,,,0.127649039030075,0,,,,,,,,,,,,,No
A03,Plate 4,,,,mcrA_Probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.277153939008713,0,12719,0,12719,0,0,0,0,,,,,,,,,1939.18920898438,,,,32.0644367823224,,,,,,,,,,,,,666.213651049914,666.213651049914,,,,,0.12663534283638,0,,,,,,,,,,,,,No
A04,Plate 4,,,,mcrA_Probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.250378638505936,0,14079,0,14079,0,0,0,0,,,,,,,,,1939.18920898438,,,,36.5842399348191,,,,,,,,,,,,,642.003739241096,642.003739241096,,,,,0.114402055740356,0,,,,,,,,,,,,,No
A05,Plate 4,,,,mcrA_Probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.376390099525452,0,9366,0,9366,0,0,0,0,,,,,,,,,1939.18920898438,,,,16.6265569798095,,,,,,,,,,,,,615.76559940251,615.76559940251,,,,,0.17197373509407,0,,,,,,,,,,,,,No
A06,Plate 4,,,,mcrA_Probe,0.27981224656105,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,5.59624481201172,,,0.896473586559296,0.0423872768878937,8410,2,8408,0,0,0,0,,,,,,,,,1939.18920898438,,,7.42308693331451,19.3110364502966,,,,,,,,,,,,2144.60266113281,636.987367032938,637.345896234864,,,,,0.537998080253601,0.121430337429047,,,,,,,,,,,,,No
A07,Plate 4,,,,mcrA_Probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.303945600986481,0,11598,0,11598,0,0,0,0,,,,,,,,,1939.18920898438,,,,39.676646984012,,,,,,,,,,,,,637.323944373344,637.323944373344,,,,,0.13887594640255,0,,,,,,,,,,,,,No
A08,Plate 4,,,,mcrA_Probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.409302115440369,0,8613,0,8613,0,0,0,0,,,,,,,,,1939.18920898438,,,,33.6026303307919,,,,,,,,,,,,,643.975702260743,643.975702260743,,,,,0.187009900808334,0,,,,,,,,,,,,,No
A09,Plate 4,,,,mcrA_Probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.336439192295074,0,10478,0,10478,0,0,0,0,,,,,,,,,1939.18920898438,,,,13.4675394753248,,,,,,,,,,,,,675.038503487753,675.038503487753,,,,,0.153721451759338,0,,,,,,,,,,,,,No
A10,Plate 4,,,,mcrA_Probe,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.25959900021553,0,13579,0,13579,0,0,0,0,,,,,,,,,1939.18920898438,,,,34.6576854446261,,,,,,,,,,,,,652.565933296085,652.565933296085,,,,,0.118614725768566,0,,,,,,,,,,,,,No
