Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
A01,Plate 5,,,,mcrA_probe,5.74823904037476,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,114.964782714844,,,7.25543546676636,4.46673679351807,13541,66,13475,0,0,0,0,,,,,,,,,804.753845214844,,,0.913187758322601,7.25720381613949,,,,,,,,,,,,942.865546948982,583.803116602287,585.553217806252,,,,,6.48403644561768,5.07066440582275,,,,,,,,,,,,,No
A02,Plate 5,,,,mcrA_probe,1.0950573682785,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,21.9011478424072,,,1.8086564540863,0.599712431430817,13973,13,13960,0,0,0,0,,,,,,,,,804.753845214844,,,1.1738098492335,6.2419272109498,,,,,,,,,,,,1352.65791203425,614.853276783416,615.539704913256,,,,,1.42807269096375,0.818417012691498,,,,,,,,,,,,,No
A03,Plate 5,,,,mcrA_probe,1.85291838645935,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,37.0583686828613,,,2.7674822807312,1.16646885871887,13344,21,13323,0,0,0,0,,,,,,,,,804.753845214844,,,1.132114341271,5.76664559596578,,,,,,,,,,,,1409.57818022228,629.818171232516,631.045311534433,,,,,2.28692293167114,1.47777569293976,,,,,,,,,,,,,No
A04,Plate 5,,,,mcrA_probe,2.74518013000488,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,54.9036026000977,,,3.77862238883972,1.92030704021454,14588,34,14554,0,0,0,0,,,,,,,,,804.753845214844,,,0.869002761886022,5.38263889783953,,,,,,,,,,,,1199.57237871955,631.356446052689,632.680777126905,,,,,3.24241948127747,2.30172252655029,,,,,,,,,,,,,No
A05,Plate 5,,,,mcrA_probe,14.2458829879761,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,284.917663574219,,,17.3314094543457,11.5544567108154,7893,95,7798,0,0,0,0,,,,,,,,,804.753845214844,,,3.05471596764804,5.7067520796735,,,,,,,,,,,,1091.37022705078,637.085960307957,642.553717224283,,,,,15.7608213424683,12.8324928283691,,,,,,,,,,,,,No
A06,Plate 5,,,,mcrA_probe,0.60608446598053,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,12.1216888427734,,,1.31741976737976,0.213063716888428,9708,5,9703,0,0,0,0,,,,,,,,,804.753845214844,,,1.62626412901052,5.47208357314956,,,,,,,,,,,,1678.39008789062,631.874939056054,632.41393532142,,,,,0.923191010951996,0.3716139793396,,,,,,,,,,,,,No
A07,Plate 5,,,,mcrA_probe,0.354234129190445,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,7.08468246459961,,,0.939071953296661,0.0840619206428528,9965,3,9962,0,0,0,0,,,,,,,,,804.753845214844,,,1.36326197273351,5.19965629958057,,,,,,,,,,,,1531.79280598958,647.15637396043,647.422697020749,,,,,0.606513917446136,0.184070363640785,,,,,,,,,,,,,No
A08,Plate 5,,,,mcrA_probe,0.60762882232666,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,12.1525764465332,,,1.24232828617096,0.237950548529625,11620,6,11614,0,0,0,0,,,,,,,,,804.753845214844,,,1.19463628250246,5.81130737935451,,,,,,,,,,,,1480.2675374349,625.841322525574,626.282506457541,,,,,0.893322765827179,0.390568017959595,,,,,,,,,,,,,No
A09,Plate 5,,,,mcrA_probe,1.96981310844421,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,39.3962631225586,,,3.10715746879578,1.15144777297974,9564,16,9548,0,0,0,0,,,,,,,,,804.753845214844,,,1.62593573433252,5.34960068478746,,,,,,,,,,,,1093.75701141357,641.726757584929,642.482977164734,,,,,2.50457072257996,1.51732611656189,,,,,,,,,,,,,No
A10,Plate 5,,,,mcrA_probe,0.607398688793182,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,12.1479740142822,,,1.32027721405029,0.213525667786598,9687,5,9682,0,0,0,0,,,,,,,,,804.753845214844,,,0.71774940565414,5.1193907240296,,,,,,,,,,,,1041.21997070313,648.978223403902,649.180681206782,,,,,0.925193190574646,0.372419685125351,,,,,,,,,,,,,No
