UniqueID,start.time,Area,Vtot,Tcham,Pcham,Date,Plot Tag,Plot Letter,Chamber_ID,File name,Notes,start.time_formatted,CO2_LM.flux,CO2_LM.C0,CO2_LM.Ct,CO2_LM.slope,CO2_LM.MAE,CO2_LM.RMSE,CO2_LM.AICc,CO2_LM.SE,CO2_LM.se.rel,CO2_LM.r2,CO2_LM.p.val,CO2_HM.flux,CO2_HM.C0,CO2_HM.Ci,CO2_HM.slope,CO2_HM.MAE,CO2_HM.RMSE,CO2_HM.AICc,CO2_HM.SE,CO2_HM.se.rel,CO2_HM.r2,CO2_HM.k,CO2_C0,CO2_Ct,CO2_MDF,CO2_prec,CO2_flux.term,CO2_nb.obs,CO2_k.max,CO2_k.mult,CO2_g.fact,CO2_HM.diagnose,CO2_LM.diagnose,CO2_best.flux,CO2_model,CO2_quality.check,CO2_HM.score,CO2_LM.score,CO2_RMSE.lim,CO2_MAE.lim,CO2_SE.lim,CO2_g.limit,CO2_g.reverse,CO2_k.ratio.lim,CO2_p.val.lim,CO2_MDF.lim,CO2_warn.nb.obs,CH4_LM.flux.x,CH4_LM.C0.x,CH4_LM.Ct.x,CH4_LM.slope.x,CH4_LM.MAE.x,CH4_LM.RMSE.x,CH4_LM.AICc.x,CH4_LM.SE.x,CH4_LM.se.rel.x,CH4_LM.r2.x,CH4_LM.p.val.x,CH4_HM.flux.x,CH4_HM.C0.x,CH4_HM.Ci.x,CH4_HM.slope.x,CH4_HM.MAE.x,CH4_HM.RMSE.x,CH4_HM.AICc.x,CH4_HM.SE.x,CH4_HM.se.rel.x,CH4_HM.r2.x,CH4_HM.k.x,CH4_C0.x,CH4_Ct.x,CH4_MDF.x,CH4_prec.x,CH4_flux.term.x,CH4_nb.obs.x,CH4_k.max.x,CH4_k.mult.x,CH4_g.fact.x,CH4_HM.diagnose.x,CH4_LM.diagnose.x,CH4_best.flux.x,CH4_model.x,CH4_quality.check.x,CH4_HM.score.x,CH4_LM.score.x,CH4_RMSE.lim.x,CH4_MAE.lim.x,CH4_SE.lim.x,CH4_g.limit.x,CH4_g.reverse.x,CH4_k.ratio.lim.x,CH4_p.val.lim.x,CH4_MDF.lim.x,CH4_warn.nb.obs.x,CH4_LM.flux.y,CH4_LM.C0.y,CH4_LM.Ct.y,CH4_LM.slope.y,CH4_LM.MAE.y,CH4_LM.RMSE.y,CH4_LM.AICc.y,CH4_LM.SE.y,CH4_LM.se.rel.y,CH4_LM.r2.y,CH4_LM.p.val.y,CH4_HM.flux.y,CH4_HM.C0.y,CH4_HM.Ci.y,CH4_HM.slope.y,CH4_HM.MAE.y,CH4_HM.RMSE.y,CH4_HM.AICc.y,CH4_HM.SE.y,CH4_HM.se.rel.y,CH4_HM.r2.y,CH4_HM.k.y,CH4_C0.y,CH4_Ct.y,CH4_MDF.y,CH4_prec.y,CH4_flux.term.y,CH4_nb.obs.y,CH4_k.max.y,CH4_k.mult.y,CH4_g.fact.y,CH4_HM.diagnose.y,CH4_LM.diagnose.y,CH4_best.flux.y,CH4_model.y,CH4_quality.check.y,CH4_HM.score.y,CH4_LM.score.y,CH4_RMSE.lim.y,CH4_MAE.lim.y,CH4_SE.lim.y,CH4_g.limit.y,CH4_g.reverse.y,CH4_k.ratio.lim.y,CH4_p.val.lim.y,CH4_MDF.lim.y,CH4_warn.nb.obs.y
2020-06-15_8833_U_3,2020-06-15T13:57:00.000000Z,4666.254593140207,7.629208396988566,21.2,101.325,2020-06-15T00:00:00.000000Z,8833,U,3,3,NA,2020-06-15 13:57:00 UTC,0.8031465864262866,941.4386998291911,1599.2057639340105,1.200304861505145,42.4235003377764,66.4175396067151,6204.893070502315,0.011958737486409169,1.4889856582247645,0.891116249938067,3.1940687901352484e-267,0.8056525850302825,941.0731468940689,81023.20771285918,1.2040500835581776,42.60283834528771,66.48635068629187,6208.065594628113,0.048006838304607696,5.958751848702035,0.8908926717135927,1.5035189684740228e-5,975.469,1626.11,4.265784900550447e-4,0.35,0.6691188315434844,552,3.4294424614432715,1,1.0031202256802791,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),0.8031465864262866,LM,RMSE | MAE | SE | AICc,4,0,0.35,0.35,0.0148969892882781,2,0.5,1,0.05,4.3e-4,60,0.00060078450012441035,2000.1443513708218,2000.6363864033865,8.978741470159427e-4,2.0489272115018426,2.5577892763417363,2609.3661631882615,4.6053995198326657e-4,76.6564303652804,0.0012720251007893868,0.19260115177477752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996.81,2000.22,0.0010969161172844006,0.9,0.6691188315434844,552,9.976379411288253e-4,1,NA,HM.flux is NA,NA,0.00060078450012441035,LM,HM.flux is NA,NA,NA,0.9,0.9,0.03830654388414369,2,0.5,1,0.05,0.0011,60,0.00060078450012441035,2000.1443513708218,2000.6363864033865,8.978741470159427e-4,2.0489272115018426,2.5577892763417363,2609.3661631882615,4.6053995198326657e-4,76.6564303652804,0.0012720251007893868,0.19260115177477752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996.81,2000.22,0.0010969161172844006,0.9,0.6691188315434844,552,9.976379411288253e-4,1,NA,HM.flux is NA,NA,0.00060078450012441035,LM,HM.flux is NA,NA,NA,0.9,0.9,0.03830654388414369,2,0.5,1,0.05,0.0011,60
2020-06-15_7447_U_1_1,2020-06-15T14:24:00.000000Z,4256.573285144937,6.998913903170991,21.2,101.325,2020-06-15T00:00:00.000000Z,7447,U,1,4,NA,2020-06-15 14:24:00 UTC,0.6377194545033245,846.0094677249263,1222.2922393169201,0.9478155455717729,7.518648012311726,8.764303583373575,2877.761081386152,0.002574736830120079,0.4037413022196983,0.9935379474663397,0,0.8054365601027975,830.3396622627404,1822.9986659842436,1.1970864104057302,4.55668275655425,5.770318045166153,2545.4338519707894,0.008077158628018482,1.0028298972407705,0.9971988577678381,0.0012059392056263264,828.223,1213.57,5.916853422990538e-4,0.35,0.6728307606714955,400,2.708044415919351,1,1.262995121781405,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.8054365601027975,HM,,0,4,0.35,0.35,0.017499999999999998,2,0.5,1,0.05,5.9e-4,60,0.005287737187083814,2000.3991968927062,2003.5191964319324,0.007858940904851869,1.8978567173423118,2.414491303150798,1846.4023321438938,7.093181591770055e-4,13.414398902230506,0.12031652761651679,5.678692494089343e-13,0.005285551766194496,2000.3991605417627,3296.315785399098,0.007855692805898817,1.8980350140284588,2.4145537083680244,1848.463668529988,0.0028366586851133655,53.668165795975355,0.12027186891447628,6.0618813395990155e-6,2001.9900000000002,2000.7299999999998,0.0015214765944832813,0.9,0.6728307606714955,400,0.008732156560946521,1,0.9995867001683335,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.005285551766194496,HM,AICc | Intercept,1,3,0.9,0.9,0.045,2,0.5,1,0.05,0.0015,60,0.005287737187083814,2000.3991968927062,2003.5191964319324,0.007858940904851869,1.8978567173423118,2.414491303150798,1846.4023321438938,7.093181591770055e-4,13.414398902230506,0.12031652761651679,5.678692494089343e-13,0.005285551766194496,2000.3991605417627,3296.315785399098,0.007855692805898817,1.8980350140284588,2.4145537083680244,1848.463668529988,0.0028366586851133655,53.668165795975355,0.12027186891447628,6.0618813395990155e-6,2001.9900000000002,2000.7299999999998,0.0015214765944832813,0.9,0.6728307606714955,400,0.008732156560946521,1,0.9995867001683335,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.005285551766194496,HM,AICc | Intercept,1,3,0.9,0.9,0.045,2,0.5,1,0.05,0.0015,60
2020-06-15_8835_U_3,2020-06-15T15:04:00.000000Z,4463.069877356798,7.3583662125140785,20.84,101.325,2020-06-15T00:00:00.000000Z,8835,U,3,6,NA,2020-06-15 15:04:00 UTC,0.7339303090413676,1017.3828937476374,1259.7070909846186,1.0866555929909472,9.91043555025458,12.414267795305491,1778.1118351366588,0.008699530389657246,1.1853346676771326,0.9694837349593369,3.487597650005908e-171,1.3522999233806552,987.7495676222396,1328.6649413201637,2.0022122768879838,3.744471553933375,4.266130250897069,1299.5223764824011,0.018879828880779655,1.3961273349466297,0.9963962273837343,0.005873047774789089,983.893,1232.57,0.0010553169884496148,0.35,0.6754028726077536,225,3.1047302656884206,1,1.8425454116304025,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE) | Intercept (LM),1.3522999233806552,HM,Intercept (LM),0,4,0.35,0.35,0.02333333333333333,2,0.5,1,0.05,0.0011,60,-0.0035718843322267418,1998.7440031304707,1997.5646622683107,-0.005288524045560503,1.818960172248252,2.26999390482697,1013.5306531033253,0.0015907406932889501,-44.53505615892297,0.017724470725412833,0.025721793959852586,-0.006787647674780139,1998.911104584397,1997.2008356229455,-0.010049776141124185,1.822012375218527,2.2676205074874405,1015.1331293297982,0.010037601773230412,-147.8804182857877,0.01977743779210106,0.005876137828400557,2002.4,1998.9399999999998,0.002713672256013296,0.9,0.6754028726077536,225,0.005876137828400557,1,1.9002988460571633,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),-0.006787647674780139,HM,AICc | Intercept,1,3,0.9,0.9,0.060000000000000005,2,0.5,1,0.05,0.0027,60,-0.0035718843322267418,1998.7440031304707,1997.5646622683107,-0.005288524045560503,1.818960172248252,2.26999390482697,1013.5306531033253,0.0015907406932889501,-44.53505615892297,0.017724470725412833,0.025721793959852586,-0.006787647674780139,1998.911104584397,1997.2008356229455,-0.010049776141124185,1.822012375218527,2.2676205074874405,1015.1331293297982,0.010037601773230412,-147.8804182857877,0.01977743779210106,0.005876137828400557,2002.4,1998.9399999999998,0.002713672256013296,0.9,0.6754028726077536,225,0.005876137828400557,1,1.9002988460571633,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),-0.006787647674780139,HM,AICc | Intercept,1,3,0.9,0.9,0.060000000000000005,2,0.5,1,0.05,0.0027,60
2020-06-15_7361_U_1,2020-06-15T15:33:00.000000Z,4047.8388054166257,6.830828772523364,20.23,101.325,2020-06-15T00:00:00.000000Z,7361,U,1,7,NA,2020-06-15 15:33:00 UTC,0.47217828893684055,845.5290692603791,1195.4693972825287,0.6821448889320656,8.959758519861095,10.893483315921378,3942.5915779634015,0.0022376305539187915,0.4738952650612237,0.98854431833401,0,0.5539874826723699,835.8164688535638,2096.9434924992374,0.8003327105280076,8.87539521130028,10.074726778000795,3863.8315766041123,0.009293986460349124,1.6776527901886946,0.9902016274989075,6.346170492916733e-4,830.928,1196.05,4.7134001353588346e-4,0.35,0.6921964770212689,517,1.948985396948759,1,1.1732591176941476,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.5539874826723699,HM,,0,4,0.35,0.35,0.015392982399673984,2,0.5,1,0.05,4.7e-4,60,0.13357757534175024,2128.2557578569117,2227.2526444709597,0.1929763871618865,3.508578063132881,4.323072917647805,2986.970559953401,8.880024659522238e-4,0.6647840879581192,0.9777034397495724,0,0.1773154152741607,2123.2080321251756,2347.6618836068296,0.25616341770071216,3.2189097296990954,3.821607429794474,2861.514513909918,0.0038680423688545068,2.18144731684712,0.9825761191764786,0.0011412743243644002,2118.7,2229.97,0.0012120171776637003,0.9,0.6921964770212689,517,0.21441820795765165,1,1.3274340009579437,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.1773154152741607,HM,,0,4,0.9,0.9,0.039581954742018824,2,0.5,1,0.05,0.0012,60,0.13357757534175024,2128.2557578569117,2227.2526444709597,0.1929763871618865,3.508578063132881,4.323072917647805,2986.970559953401,8.880024659522238e-4,0.6647840879581192,0.9777034397495724,0,0.1773154152741607,2123.2080321251756,2347.6618836068296,0.25616341770071216,3.2189097296990954,3.821607429794474,2861.514513909918,0.0038680423688545068,2.18144731684712,0.9825761191764786,0.0011412743243644002,2118.7,2229.97,0.0012120171776637003,0.9,0.6921964770212689,517,0.21441820795765165,1,1.3274340009579437,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.1773154152741607,HM,,0,4,0.9,0.9,0.039581954742018824,2,0.5,1,0.05,0.0012,60
2020-06-15_7397_U_2,2020-06-15T15:53:00.000000Z,4225.430861889927,7.057489106145126,20.23,101.325,2020-06-15T00:00:00.000000Z,7397,U,2,9,NA,2020-06-15 15:53:00 UTC,0.6684613306860736,700.1548242401335,1114.6016282624553,0.9751689506407569,3.007365051325982,4.11546078195598,2431.694676450027,0.0011123319703322996,0.1664018424507309,0.9988190496844759,0,0.67761440452008,699.2001125712875,15687.650780419677,0.9885216952141558,3.1076752561922185,4.219889219606479,2455.18234529098,0.004609686225291336,0.6802816165863745,0.9987588094195187,6.595222662570629e-5,699.962,1117.18,5.631899152223059e-4,0.35,0.6854825825277209,428,2.7861970018307343,1,1.0136927499225905,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.6684613306860736,LM,RMSE | MAE | AICc,3,1,0.35,0.35,0.01691788855829911,2,0.5,1,0.05,5.6e-4,60,-0.0015776250418711173,2002.6371153986354,2001.658986034177,-0.0023014808575494597,1.7316989068789916,2.214385206892663,1901.1664221375302,5.985068478983169e-4,-37.93720510346789,0.013738736849753685,0.008696911552747079,-0.002978944130568642,2002.8111017578674,2001.1116803831078,-0.004345761958799549,1.726744632994802,2.2089564634111314,1901.1032515490674,0.0035117742668345077,-117.88654345001612,0.01856860683849526,0.0025572009528327328,1999.96,2004,0.0014482026391430724,0.9,0.6854825825277209,428,0.0025572009528327328,1,1.8882459719551057,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),-0.002978944130568642,HM,Intercept,0,4,0.9,0.9,0.04350314200705486,2,0.5,1,0.05,0.0014,60,-0.0015776250418711173,2002.6371153986354,2001.658986034177,-0.0023014808575494597,1.7316989068789916,2.214385206892663,1901.1664221375302,5.985068478983169e-4,-37.93720510346789,0.013738736849753685,0.008696911552747079,-0.002978944130568642,2002.8111017578674,2001.1116803831078,-0.004345761958799549,1.726744632994802,2.2089564634111314,1901.1032515490674,0.0035117742668345077,-117.88654345001612,0.01856860683849526,0.0025572009528327328,1999.96,2004,0.0014482026391430724,0.9,0.6854825825277209,428,0.0025572009528327328,1,1.8882459719551057,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),-0.002978944130568642,HM,Intercept,0,4,0.9,0.9,0.04350314200705486,2,0.5,1,0.05,0.0014,60
2020-06-15_7447_U_1_2,2020-06-15T16:34:00.000000Z,4256.573285144937,6.998913903170991,17.73,101.325,2020-06-15T00:00:00.000000Z,7447,U,1,13,NA,2020-06-15 16:34:00 UTC,1.0588678115092656,1252.0375890916623,1739.3254102014419,1.5568300993922668,7.364283652518716,8.8517662950759,2280.996032999718,0.0037475216075634767,0.35391779472660684,0.9960698315312935,0,1.0846241495542561,1250.0746936901633,11600.540009178838,1.5946990778263257,7.274388392029507,8.810401411192412,2280.0874276392806,0.015221253623750625,1.4033666528636712,0.9961064807604432,1.5407027889267753e-4,1252.61,1746.99,7.581216918535236e-4,0.35,0.6801434606914469,316,4.448085998263619,1,1.0243244130806834,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),1.0846241495542561,HM,,0,4,0.35,0.35,0.019689038266205418,2,0.5,1,0.05,7.6e-4,60,0.19266439021295823,2197.5788568564076,2286.2424368537067,0.28327022363354326,2.358114247657457,2.9542658743436307,1587.4601929283372,0.0012507306259033108,0.6491758152717466,0.986898333968232,7.2348265142991365e-298,0.19466478854765237,2197.4234979581197,6351.06994782749,0.2862113653930487,2.368693713467156,2.9632731519520776,1591.435863996196,0.005068890746172365,2.6039073547867346,0.9868188611408049,6.890604890121303e-5,2205.34,2288.03,0.0019494557790519181,0.9,0.6801434606914469,316,0.31474469292615914,1,1.0103828129966468,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.19466478854765237,HM,AICc,1,3,0.9,0.9,0.05062895554167108,2,0.5,1,0.05,0.0019,60,0.19266439021295823,2197.5788568564076,2286.2424368537067,0.28327022363354326,2.358114247657457,2.9542658743436307,1587.4601929283372,0.0012507306259033108,0.6491758152717466,0.986898333968232,7.2348265142991365e-298,0.19466478854765237,2197.4234979581197,6351.06994782749,0.2862113653930487,2.368693713467156,2.9632731519520776,1591.435863996196,0.005068890746172365,2.6039073547867346,0.9868188611408049,6.890604890121303e-5,2205.34,2288.03,0.0019494557790519181,0.9,0.6801434606914469,316,0.31474469292615914,1,1.0103828129966468,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.19466478854765237,HM,AICc,1,3,0.9,0.9,0.05062895554167108,2,0.5,1,0.05,0.0019,60
2020-06-15_4783_U_3,2020-06-15T17:04:00.000000Z,4470.366247229669,7.348516486591803,17.73,101.325,2020-06-15T00:00:00.000000Z,4783,U,3,15,NA,2020-06-15 17:04:00 UTC,0.503986842843788,1088.1163753094038,1432.1944345829857,0.741547541537892,17.506459707099477,20.532362471031384,4162.772342612155,0.004810068236769464,0.954403533558188,0.9591937361622153,0,0.5068046848798734,1087.7854985742724,27955.206290937338,0.745693609761639,17.53760980827739,20.58126810851212,4167.033800957294,0.019307960067796042,3.8097438014750318,0.9590008277375934,2.7754566228165777e-5,1064.01,1466.68,5.11558483070549e-4,0.35,0.6796419846508722,468,2.118707261536834,1,1.0055911023791524,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.503986842843788,LM,RMSE | MAE | AICc,3,1,0.35,0.35,0.016178755723235846,2,0.5,1,0.05,5.1e-4,60,8.233970595255234e-4,1989.8425619386128,1990.4047053085756,0.0012115158835405045,1.9181626719153868,2.38005708408366,2145.8066972948423,5.575703720407708e-4,67.71585659560974,0.0025221392460826886,0.14041568517496336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991.07,1993.74,0.0013154360993242688,0.9,0.6796419846508722,468,0.0013461287594894495,1,NA,HM.flux is NA,NA,8.233970595255234e-4,LM,HM.flux is NA,NA,NA,0.9,0.9,0.041602514716892185,2,0.5,1,0.05,0.0013,60,8.233970595255234e-4,1989.8425619386128,1990.4047053085756,0.0012115158835405045,1.9181626719153868,2.38005708408366,2145.8066972948423,5.575703720407708e-4,67.71585659560974,0.0025221392460826886,0.14041568517496336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991.07,1993.74,0.0013154360993242688,0.9,0.6796419846508722,468,0.0013461287594894495,1,NA,HM.flux is NA,NA,8.233970595255234e-4,LM,HM.flux is NA,NA,NA,0.9,0.9,0.041602514716892185,2,0.5,1,0.05,0.0013,60
2020-06-16_3589_U_3,2020-06-16T10:55:00.000000Z,4624.122833680484,7.593164439274487,23.68,101.325,2020-06-16T00:00:00.000000Z,3589,U,3,2,NA,2020-06-16 10:55:00 UTC,0.6110145544733679,667.8841856345297,903.7824685799247,0.9178921515385022,2.16897345655386,2.8008455330384496,1274.6035359456907,0.0015639274861238446,0.2559558482975565,0.9983125934199094,0,0.6167047636545462,667.5118512326657,12695.104522065125,0.9264402267189986,2.2333846920573572,2.905588021207911,1295.6849780563348,0.006517876141239614,1.0568875944163572,0.9981850151390148,7.702623892191366e-5,673.017,913.676,9.030425982437375e-4,0.35,0.6656714009910979,259,2.6225490043957205,1,1.0093127228140786,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.6110145544733679,LM,RMSE | MAE | AICc,3,1,0.35,0.35,0.021747941810042,2,0.5,1,0.05,9e-4,60,0.007681223159309953,2001.3361568758526,2004.301695652197,0.011539061386554408,2.0367602018958095,2.516979098486412,1219.249053253444,0.001405423022329908,18.2968648766112,0.1006402683556461,1.0916806148756197e-7,0.03366701077783553,2000.0294287408701,2003.9741533077286,0.05057602103336532,1.9861181889180068,2.455928705209731,1208.5932206937798,0.01571507858719394,46.677974147737125,0.14373985388292687,0.012821179318393787,2002.2099999999998,2001.2500000000002,0.002322109538341039,0.9,0.6656714009910979,259,0.012821179318393787,1,4.383027296509378,Noise (HM.RMSE) | Noise (HM.MAE) | Exaggerated curvature (g-fact),Noise (LM.RMSE) | Noise (LM.MAE),0.007681223159309953,LM,g-fact. > 2 | Intercept,0,4,0.9,0.9,0.055923278940108005,2,0.5,1,0.05,0.0023,60,0.007681223159309953,2001.3361568758526,2004.301695652197,0.011539061386554408,2.0367602018958095,2.516979098486412,1219.249053253444,0.001405423022329908,18.2968648766112,0.1006402683556461,1.0916806148756197e-7,0.03366701077783553,2000.0294287408701,2003.9741533077286,0.05057602103336532,1.9861181889180068,2.455928705209731,1208.5932206937798,0.01571507858719394,46.677974147737125,0.14373985388292687,0.012821179318393787,2002.2099999999998,2001.2500000000002,0.002322109538341039,0.9,0.6656714009910979,259,0.012821179318393787,1,4.383027296509378,Noise (HM.RMSE) | Noise (HM.MAE) | Exaggerated curvature (g-fact),Noise (LM.RMSE) | Noise (LM.MAE),0.007681223159309953,LM,g-fact. > 2 | Intercept,0,4,0.9,0.9,0.055923278940108005,2,0.5,1,0.05,0.0023,60
2020-06-16_3564_U_3,2020-06-16T11:24:00.000000Z,4676.96723518851,7.653477064336071,23.68,101.325,2020-06-16T00:00:00.000000Z,3564,U,3,5,NA,2020-06-16 11:24:00 UTC,0.7471540531252994,920.6590946551307,1255.0927265284981,1.1260391645567924,67.95930101065497,80.78785535139588,3492.5401905077633,0.03608093279024744,4.829115580558403,0.5886131690834852,1.2149795642628923e-59,0.7489742111468621,920.5042409742465,47575.197233025734,1.1287823327285886,68.02780975723438,80.80323942616889,3494.708947121996,0.14504049603615618,19.36521897250158,0.5884585051919751,2.4194400613050826e-5,846.2,1314.28,7.793067557403232e-4,0.35,0.6635240377446181,300,3.2172547558765503,1,1.0024361214584183,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE) | Noise (LM.SE),0.7471540531252994,LM,RMSE | MAE | SE | AICc | Intercept,4,0,0.35,0.35,0.020207259421636897,2,0.5,1,0.05,7.8e-4,60,0.007401255435476067,1998.8358811842547,2002.1487571906887,0.011154464668128144,1.9408142715802592,2.34658066241468,1369.2197397785035,0.0010480141946980828,14.159951697852351,0.1404940229165481,1.159535802957805e-11,0.007433849232172632,1998.833352530258,2316.6613617236762,0.01120358692269989,1.9408247953882225,2.34662225336486,1371.2848862630292,0.004219087102805753,56.75508032293889,0.14046380007314363,3.525047069052309e-5,2000.2,1999.15,0.002003931657617974,0.9,0.6635240377446181,300,0.012393849631253494,1,1.0044038199979337,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.007433849232172632,HM,AICc | Intercept,1,3,0.9,0.9,0.05196152422706631,2,0.5,1,0.05,0.002,60,0.007401255435476067,1998.8358811842547,2002.1487571906887,0.011154464668128144,1.9408142715802592,2.34658066241468,1369.2197397785035,0.0010480141946980828,14.159951697852351,0.1404940229165481,1.159535802957805e-11,0.007433849232172632,1998.833352530258,2316.6613617236762,0.01120358692269989,1.9408247953882225,2.34662225336486,1371.2848862630292,0.004219087102805753,56.75508032293889,0.14046380007314363,3.525047069052309e-5,2000.2,1999.15,0.002003931657617974,0.9,0.6635240377446181,300,0.012393849631253494,1,1.0044038199979337,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.007433849232172632,HM,AICc | Intercept,1,3,0.9,0.9,0.05196152422706631,2,0.5,1,0.05,0.002,60
2020-06-16_3533_U_2_1,2020-06-16T11:46:00.000000Z,4353.967026062131,7.035347012576577,24.21,101.325,2020-06-16T00:00:00.000000Z,3533,U,2,6,NA,2020-06-16 11:46:00 UTC,0.47103200621525687,712.5112686680352,1004.7810173909706,0.7198762283816145,14.533633254960039,17.442207311296517,3505.3254341868346,0.0048171353863308754,1.0226768717982815,0.9590708597621214,8.662444992624872e-285,0.4719864492864569,712.4028441183118,48406.25517729866,0.7213348997016827,14.61884542148932,17.4979510320183,3509.9752704377884,0.019348309517566747,4.099335806529462,0.9588112995494337,1.512427418658849e-5,735.642,1018.91,5.626861435886445e-4,0.35,0.6543236012587952,409,2.0567892239474697,1,1.002026280716822,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.47103200621525687,LM,RMSE | MAE | AICc,3,1,0.35,0.35,0.017306386175195206,2,0.5,1,0.05,5.6e-4,60,0.012461747227766665,2021.5879090026792,2029.3202747078744,0.019045235727081545,2.002591247556044,2.489041036338661,1912.6831428691112,6.874157289949895e-4,5.516206647678769,0.44538035242136886,2.862174482148653e-54,0.012460026755159776,2021.5878891965533,5359.573141639199,0.01904260633605304,2.002829192308892,2.489414438748551,1914.8455995080708,0.002750216033599605,22.072312424696225,0.4452156031977744,5.7048203919170054e-6,2023.52,2027.73,0.0014469072263708002,0.9,0.6543236012587952,409,0.021161373030090604,1,0.9998619396963007,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.012460026755159776,HM,AICc | Intercept,1,3,0.9,0.9,0.04450213587907339,2,0.5,1,0.05,0.0014,60,0.012461747227766665,2021.5879090026792,2029.3202747078744,0.019045235727081545,2.002591247556044,2.489041036338661,1912.6831428691112,6.874157289949895e-4,5.516206647678769,0.44538035242136886,2.862174482148653e-54,0.012460026755159776,2021.5878891965533,5359.573141639199,0.01904260633605304,2.002829192308892,2.489414438748551,1914.8455995080708,0.002750216033599605,22.072312424696225,0.4452156031977744,5.7048203919170054e-6,2023.52,2027.73,0.0014469072263708002,0.9,0.6543236012587952,409,0.021161373030090604,1,0.9998619396963007,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.012460026755159776,HM,AICc | Intercept,1,3,0.9,0.9,0.04450213587907339,2,0.5,1,0.05,0.0014,60
